Date,Max Temp,Rainfall,Temp30,Temp90,Rain30,Rain90,Dry30,Dry90,Above_or_below_average,Quartile,,,
15/11/2001,25.85,7.11,27.3,28.72,152.15,181.36,12,62,Below,2,,,
16/11/2001,24.44,0,27.11,28.65,152.15,181.36,12,62,Below,1,,,
17/11/2001,27.45,7.11,26.99,28.62,159.26,188.47,11,61,Below,1,,,
18/11/2001,27.78,4.83,26.87,28.58,164.08,193.29,10,60,Below,1,,,
19/11/2001,28.19,5.08,26.82,28.55,169.16,198.37,9,59,Below,1,,,
20/11/2001,27.14,0,26.74,28.52,169.16,198.37,9,59,Below,1,,,
21/11/2001,26.83,0,26.61,28.48,169.16,198.37,9,59,Below,1,,,
22/11/2001,25.02,10.16,26.46,28.42,179.32,208.53,8,58,Below,1,,,
23/11/2001,26.13,0,26.31,28.37,179.32,208.53,8,58,Below,1,,,
24/11/2001,26.47,0.25,26.23,28.35,179.32,204.47,8,58,Below,1,,,
25/11/2001,27.2,9.91,26.19,28.31,189.23,209.05,7,58,Below,1,,,
26/11/2001,23.92,0.25,26.01,28.29,189.49,209.05,6,58,Below,1,,,
27/11/2001,25.39,0,25.93,28.25,189.49,209.05,6,58,Below,1,,,
28/11/2001,26.99,7.11,25.89,28.24,192.28,216.16,6,57,Below,1,,,
29/11/2001,27.28,0,25.94,28.25,192.02,215.65,7,58,Below,1,,,
30/11/2001,27.81,0,25.93,28.22,192.02,213.62,7,59,Below,1,,,
01/12/2001,26.62,0,25.96,28.16,174.49,212.35,8,60,Below,1,,,
02/12/2001,26.35,0,26.03,28.13,165.35,210.06,9,61,Below,1,,,
03/12/2001,26.42,0,26.07,28.11,162.05,210.06,10,61,Below,1,,,
04/12/2001,26.86,0,26.22,28.08,159.51,210.06,11,61,Below,1,,,
05/12/2001,27.86,0,26.38,28.04,156.72,210.06,12,61,Below,1,,,
06/12/2001,27.03,0,26.46,28,147.83,209.04,13,62,Below,1,,,
07/12/2001,25.74,0,26.41,27.96,147.32,208.79,14,63,Below,1,,,
08/12/2001,25.55,0,26.31,27.94,147.07,208.79,15,63,Below,1,,,
09/12/2001,25.93,0,26.26,27.92,146.05,208.79,16,63,Below,1,,,
10/12/2001,27.57,0,26.33,27.91,116.33,208.79,17,63,Below,1,,,
11/12/2001,27.96,0,26.58,27.91,111.76,208.79,18,63,Below,1,,,
12/12/2001,25.34,0.76,26.49,27.85,107.69,209.55,18,62,Below,1,,,
13/12/2001,25.01,0,26.44,27.79,53.08,209.55,19,62,Below,1,,,
14/12/2001,25.35,7.11,26.45,27.74,59.69,216.66,19,61,Below,1,,,
15/12/2001,24.49,0.51,26.4,27.69,53.08,217.17,19,60,Below,1,,,
16/12/2001,25.36,0,26.43,27.65,53.08,217.17,19,60,Below,1,,,
17/12/2001,25.9,0,26.38,27.61,45.97,217.17,20,60,Below,1,,,
18/12/2001,26.42,0,26.34,27.58,41.15,217.17,21,60,Below,1,,,
19/12/2001,24.89,0,26.23,27.53,36.07,217.17,22,60,Below,1,,,
20/12/2001,26.87,0,26.22,27.5,36.07,217.17,22,60,Below,1,,,
21/12/2001,27.06,0,26.23,27.46,36.07,217.17,22,60,Below,1,,,
22/12/2001,25.84,0,26.25,27.41,25.91,217.17,23,60,Below,1,,,
23/12/2001,27.07,0,26.29,27.39,25.91,217.17,23,60,Below,1,,,
24/12/2001,27.56,0,26.32,27.36,25.65,217.17,24,60,Below,1,,,
25/12/2001,28.43,0,26.36,27.33,15.74,217.17,25,60,Below,1,,,
26/12/2001,27.31,0,26.48,27.29,15.49,217.17,26,60,Below,1,,,
27/12/2001,28.5,0,26.58,27.27,15.49,217.17,26,60,Below,1,,,
28/12/2001,26.11,0,26.55,27.23,8.38,217.17,27,60,Below,1,,,
29/12/2001,26.17,0,26.51,27.19,8.38,217.17,27,60,Below,1,,,
30/12/2001,26.58,0,26.47,27.15,8.38,217.17,27,60,Below,1,,,
31/12/2001,27.47,0,26.5,27.12,8.38,205.23,27,61,Below,1,,,
01/01/2002,28.33,0,26.57,27.17,8.38,205.23,27,61,Below,1,,,
02/01/2002,28.25,0,26.63,27.16,8.38,205.23,27,61,Below,1,,,
03/01/2002,27.57,0,26.65,27.15,8.38,205.23,27,61,Below,1,,,
04/01/2002,27.78,0,26.65,27.13,8.38,205.23,27,61,Below,1,,,
05/01/2002,26.79,0,26.64,27.09,8.38,205.23,27,61,Below,1,,,
06/01/2002,26.58,0,26.67,27.07,8.38,205.23,27,61,Below,1,,,
07/01/2002,26.45,0,26.7,27.04,8.38,205.23,27,61,Below,1,,,
08/01/2002,28.09,0,26.77,27.03,8.38,205.23,27,61,Below,1,,,
09/01/2002,29.62,0,26.84,27.04,8.38,205.23,27,61,Below,1,,,
10/01/2002,29.76,0.51,26.9,27.04,8.89,205.74,26,60,Below,1,,,
11/01/2002,28.14,0.25,26.99,27.03,8.38,205.99,26,59,Below,1,,,
12/01/2002,28.7,0,27.11,27.03,8.38,205.99,26,59,Below,1,,,
13/01/2002,31.3,0.25,27.31,27.05,1.52,206.25,26,58,Below,2,,,
14/01/2002,27.63,5.33,27.42,27.04,6.35,211.58,26,57,Below,2,,,
15/01/2002,24.33,1.52,27.38,26.98,7.87,213.1,25,56,Below,2,,,
16/01/2002,26.57,0,27.41,26.93,7.87,213.1,25,56,Below,2,,,
17/01/2002,27.51,0,27.44,26.88,7.87,213.1,25,56,Below,2,,,
18/01/2002,26.18,0,27.49,26.84,7.87,213.1,25,56,Below,2,,,
19/01/2002,27.42,0,27.5,26.82,7.87,213.1,25,56,Below,2,,,
20/01/2002,28.84,0,27.56,26.8,7.87,213.1,25,56,Below,2,,,
21/01/2002,28.86,0,27.66,26.79,7.87,213.1,25,56,Below,2,,,
22/01/2002,29.24,0,27.74,26.78,7.87,213.1,25,56,Below,2,,,
23/01/2002,30.65,0,27.84,26.8,7.87,212.85,25,57,Below,2,,,
24/01/2002,28.13,0,27.83,26.79,7.87,212.85,25,57,Below,2,,,
25/01/2002,28.56,0,27.87,26.79,7.87,212.85,25,57,Below,2,,,
26/01/2002,27.47,0,27.84,26.78,7.87,212.85,25,57,Below,2,,,
27/01/2002,27.31,0,27.88,26.77,7.87,208.53,25,58,Below,2,,,
28/01/2002,27.74,0,27.93,26.79,7.87,208.28,25,59,Below,2,,,
29/01/2002,27.07,0,27.94,26.78,7.87,208.28,25,59,Below,2,,,
30/01/2002,27.86,0,27.96,26.81,7.87,190.75,25,60,Below,2,,,
31/01/2002,28.31,0,27.96,26.85,7.87,181.61,25,61,Below,2,,,
01/02/2002,27.23,0,27.92,26.87,7.87,178.31,25,62,Below,2,,,
02/02/2002,26.61,0,27.89,26.92,7.87,175.77,25,63,Below,2,,,
03/02/2002,27.88,0,27.89,26.97,7.87,172.97,25,64,Below,2,,,
04/02/2002,28.98,0,27.97,27.02,7.87,164.08,25,65,Below,2,,,
05/02/2002,29.31,0,28.06,27.05,7.87,163.57,25,66,Below,2,,,
06/02/2002,27.74,0,28.1,27.04,7.87,163.32,25,67,Below,2,,,
07/02/2002,29.46,0,28.15,27.06,7.87,162.3,25,68,Below,2,,,
08/02/2002,31.78,0,28.22,27.13,7.87,132.58,25,69,Above,2,,,
09/02/2002,31.23,0,28.27,27.25,7.37,128.01,26,70,Above,3,,,
10/02/2002,30.21,0,28.34,27.27,7.11,123.19,27,71,Above,3,,,
11/02/2002,31.63,0,28.43,27.33,7.11,68.58,27,72,Above,3,,,
12/02/2002,31.88,0,28.45,27.41,6.86,68.07,28,73,Above,3,,,
13/02/2002,31.1,0,28.57,27.46,1.52,60.96,29,74,Above,3,,,
14/02/2002,30.51,0,28.78,27.53,0,60.96,30,74,Above,3,,,
15/02/2002,31,0,28.92,27.57,0,53.85,30,75,Above,3,,,
16/02/2002,29.97,0,29.01,27.6,0,49.02,30,76,Above,3,,,
17/02/2002,30.46,0,29.15,27.62,0,43.94,30,77,Above,3,,,
18/02/2002,29.62,0,29.22,27.65,0,43.94,30,77,Above,4,,,
19/02/2002,28.49,0,29.21,27.67,0,43.94,30,77,Above,4,,,
20/02/2002,28.72,0,29.21,27.71,0,33.78,30,78,Above,4,,,
21/02/2002,29.11,3.81,29.2,27.74,3.81,37.59,29,77,Above,4,,,
22/02/2002,27.47,0.25,29.09,27.75,4.06,37.59,28,77,Above,3,,,
23/02/2002,26.38,0,29.04,27.74,4.06,27.68,28,78,Above,3,,,
24/02/2002,26.33,0,28.96,27.77,4.06,27.43,28,79,Above,3,,,
25/02/2002,29.33,0,29.02,27.81,4.06,27.43,28,79,Above,3,,,
26/02/2002,29.55,0,29.1,27.84,4.06,20.32,28,80,Above,3,,,
27/02/2002,29.74,0,29.17,27.87,4.06,20.32,28,80,Above,4,,,
28/02/2002,29.91,0,29.26,27.89,4.06,20.32,28,80,Above,4,,,
01/03/2002,29.95,0,29.33,27.93,4.06,20.32,28,80,Above,4,,,
02/03/2002,30.52,0,29.4,27.98,4.06,20.32,28,80,Above,4,,,
03/03/2002,30.69,7.11,29.52,28.02,11.17,27.43,27,79,Above,4,,,
04/03/2002,27.96,4.32,29.56,28.04,15.49,31.75,26,78,Above,4,,,
05/03/2002,27.46,0,29.55,28.03,15.49,31.75,26,78,Above,4,,,
06/03/2002,27.28,0,29.49,28.03,15.49,31.75,26,78,Above,4,,,
07/03/2002,27.88,0,29.45,28.06,15.49,31.75,26,78,Above,4,,,
08/03/2002,31.25,0,29.56,28.12,15.49,31.75,26,78,Above,4,,,
09/03/2002,31.75,0,29.64,28.19,15.49,31.75,26,78,Above,4,,,
10/03/2002,30.13,8.13,29.58,28.21,23.62,39.88,25,77,Above,4,,,
11/03/2002,23.84,9.14,29.34,28.17,32.76,49.02,24,76,Above,4,,,
12/03/2002,26.48,0,29.21,28.18,32.76,48.25,24,77,Above,4,,,
13/03/2002,27.42,0,29.07,28.21,32.76,48.25,24,77,Above,3,,,
14/03/2002,27.28,0,28.92,28.23,32.76,41.14,24,78,Above,3,,,
15/03/2002,28.56,0,28.83,28.27,32.76,40.64,24,79,Above,3,,,
16/03/2002,27.47,0,28.73,28.3,32.76,40.64,24,79,Above,3,,,
17/03/2002,28.8,0,28.66,28.33,32.76,40.64,24,79,Above,3,,,
18/03/2002,30.68,0,28.68,28.38,32.76,40.64,24,79,Above,3,,,
19/03/2002,29.87,0,28.66,28.43,32.76,40.64,24,79,Above,3,,,
20/03/2002,28.52,2.29,28.63,28.45,35.05,42.92,23,78,Above,3,,,
21/03/2002,25.43,3.3,28.53,28.43,38.35,46.22,22,77,Above,3,,,
22/03/2002,27.56,3.81,28.49,28.45,42.16,50.03,21,76,Above,3,,,
23/03/2002,28.43,0,28.46,28.47,38.35,50.03,22,76,Above,3,,,
24/03/2002,28.86,0,28.51,28.48,38.1,50.03,23,76,Above,3,,,
25/03/2002,29.33,0,28.61,28.49,38.1,50.03,23,76,Above,3,,,
26/03/2002,30.18,0,28.74,28.52,38.1,50.03,23,76,Above,3,,,
27/03/2002,30.6,0.51,28.78,28.55,38.6,50.54,22,75,Above,3,,,
28/03/2002,29.76,0,28.79,28.59,38.6,50.54,22,75,Above,3,,,
29/03/2002,30.47,0,28.81,28.63,38.6,50.54,22,75,Above,3,,,
30/03/2002,30.12,0,28.82,28.67,38.6,50.54,22,75,Above,3,,,
31/03/2002,29.59,0,28.81,28.7,38.6,50.54,22,75,Above,3,,,
01/04/2002,29.45,0,28.77,28.71,38.6,50.54,22,75,Above,3,,,
02/04/2002,27.66,17.02,28.67,28.7,48.51,67.56,22,74,Above,3,,,
03/04/2002,27.48,0.25,28.65,28.7,44.45,67.82,22,73,Above,3,,,
04/04/2002,29.45,0,28.72,28.72,44.45,67.82,22,73,Above,3,,,
05/04/2002,29.04,0,28.78,28.75,44.45,67.82,22,73,Above,3,,,
06/04/2002,29.48,0,28.83,28.78,44.45,67.82,22,73,Above,3,,,
07/04/2002,27.84,0,28.72,28.79,44.45,67.82,22,73,Above,3,,,
08/04/2002,27.6,0,28.58,28.79,44.45,67.82,22,73,Above,3,,,
09/04/2002,28.54,0,28.53,28.78,36.32,67.82,23,73,Above,3,,,
10/04/2002,30.64,0,28.75,28.79,27.18,67.31,24,74,Above,3,,,
11/04/2002,31.42,0,28.92,28.82,27.18,67.05,24,75,Above,3,,,
12/04/2002,30.24,9.4,29.01,28.84,36.58,76.45,23,74,Above,3,,,
13/04/2002,28.01,0,29.04,28.8,36.58,76.2,23,75,Above,3,,,
14/04/2002,28.25,16.51,29.03,28.81,53.09,87.38,22,75,Above,3,,,
15/04/2002,23.7,5.08,28.9,28.8,58.17,90.93,21,75,Above,3,,,
16/04/2002,26.37,0,28.82,28.8,58.17,90.93,21,75,Above,3,,,
17/04/2002,25.54,9.65,28.65,28.78,67.82,100.58,20,74,Above,3,,,
18/04/2002,26.61,1.78,28.54,28.78,69.6,102.36,19,73,Above,3,,,
19/04/2002,26.63,4.06,28.48,28.77,71.38,106.42,19,72,Above,3,,,
20/04/2002,27.45,0,28.54,28.76,68.07,106.42,20,72,Above,3,,,
21/04/2002,28.66,0.25,28.58,28.76,64.52,106.68,20,71,Above,3,,,
22/04/2002,28.42,0,28.58,28.75,64.52,106.68,20,71,Above,3,,,
23/04/2002,25.99,4.83,28.48,28.7,69.34,111.5,19,70,Above,3,,,
24/04/2002,27.46,0,28.42,28.69,69.34,111.5,19,70,Above,3,,,
25/04/2002,26.94,0,28.31,28.67,69.34,111.5,19,70,Above,3,,,
26/04/2002,26.95,0,28.19,28.67,68.84,111.5,20,70,Above,2,,,
27/04/2002,29.12,0,28.17,28.69,68.84,111.5,20,70,Below,2,,,
28/04/2002,26.7,0,28.05,28.67,68.84,111.5,20,70,Below,2,,,
29/04/2002,25.71,7.37,27.9,28.66,76.21,118.87,19,69,Below,2,,,
30/04/2002,23.65,20.57,27.7,28.61,96.78,139.44,18,68,Below,2,,,
01/05/2002,28.06,0.76,27.65,28.61,97.54,140.21,17,67,Below,2,,,
02/05/2002,28.56,3.3,27.68,28.62,83.82,143.51,17,66,Below,2,,,
03/05/2002,29.36,0,27.75,28.65,83.57,143.51,18,66,Below,2,,,
04/05/2002,30.22,15.75,27.77,28.68,99.32,159.26,17,65,Below,2,,,
05/05/2002,27.91,2.79,27.73,28.67,102.11,162.05,16,64,Below,2,,,
06/05/2002,27.52,0.25,27.67,28.65,102.36,162.31,15,63,Below,2,,,
07/05/2002,29.88,2.54,27.74,28.67,104.9,164.85,14,62,Below,2,,,
08/05/2002,25.38,2.29,27.66,28.63,107.19,167.13,13,61,Below,2,,,
09/05/2002,30.53,0.76,27.73,28.61,107.95,167.89,12,60,Below,2,,,
10/05/2002,28.59,21.08,27.66,28.58,129.03,188.97,11,59,Below,2,,,
11/05/2002,27.35,0.51,27.53,28.55,129.54,189.48,10,58,Below,2,,,
12/05/2002,28.7,0,27.47,28.52,120.14,189.48,11,58,Below,2,,,
13/05/2002,28.86,0,27.5,28.49,120.14,189.48,11,58,Below,2,,,
14/05/2002,27.43,0,27.48,28.45,103.63,189.48,12,58,Below,2,,,
15/05/2002,29.45,0,27.67,28.43,98.55,189.48,13,58,Below,2,,,
16/05/2002,29.57,0,27.77,28.42,98.55,189.48,13,58,Below,2,,,
17/05/2002,29.33,0,27.9,28.41,88.9,189.48,14,58,Below,2,,,
18/05/2002,27.35,0,27.92,28.38,87.12,189.48,15,58,Below,2,,,
19/05/2002,26.17,0,27.91,28.34,83.06,189.48,16,58,Below,2,,,
20/05/2002,25.31,0,27.84,28.3,83.06,189.48,16,58,Below,2,,,
21/05/2002,26.83,0,27.78,28.28,82.8,189.48,17,58,Below,2,,,
22/05/2002,26.4,0,27.71,28.25,82.8,185.67,17,59,Below,2,,,
23/05/2002,29.98,0,27.84,28.28,77.98,185.42,18,60,Below,2,,,
24/05/2002,29.71,0,27.92,28.32,77.98,185.42,18,60,Below,2,,,
25/05/2002,28.27,0,27.96,28.34,77.98,185.42,18,60,Below,2,,,
26/05/2002,26.72,0,27.95,28.31,77.98,185.42,18,60,Below,2,,,
27/05/2002,28.19,10.41,27.92,28.29,88.39,195.83,17,59,Below,2,,,
28/05/2002,27.71,2.03,27.96,28.27,90.42,197.86,16,58,Below,2,,,
29/05/2002,27.91,0.25,28.03,28.25,83.3,198.11,16,57,Below,2,,,
30/05/2002,27.35,0,28.15,28.22,62.73,198.11,17,57,Below,2,,,
31/05/2002,29.59,0,28.2,28.21,61.97,198.11,18,57,Above,2,,,
01/06/2002,29.92,0,28.25,28.2,58.67,191,19,58,Above,2,,,
02/06/2002,28.88,0,28.23,28.21,58.67,186.69,19,59,Above,2,,,
03/06/2002,29.27,0,28.2,28.23,42.92,186.69,20,59,Above,2,,,
04/06/2002,30.44,0,28.29,28.27,40.13,186.69,21,59,Above,3,,,
05/06/2002,27.77,0,28.29,28.27,39.87,186.69,22,59,Above,3,,,
06/06/2002,28.31,0,28.24,28.23,37.33,186.69,23,59,Above,2,,,
07/06/2002,27.03,0,28.3,28.18,35.05,186.69,24,59,Above,3,,,
08/06/2002,25.21,0,28.12,28.13,34.28,178.56,25,60,Below,2,,,
09/06/2002,28.02,2.79,28.1,28.17,16,172.21,25,60,Below,2,,,
10/06/2002,30.82,3.56,28.22,28.22,19.05,175.77,25,59,Above,2,,,
11/06/2002,28.5,0,28.21,28.23,19.05,175.77,25,59,Above,2,,,
12/06/2002,30.13,0,28.25,28.26,19.05,175.77,25,59,Above,2,,,
13/06/2002,30.25,0,28.35,28.28,19.05,175.77,25,59,Above,3,,,
14/06/2002,28.65,1.52,28.32,28.3,20.57,177.29,24,58,Above,3,,,
15/06/2002,28.08,3.81,28.27,28.29,24.38,181.1,23,57,Above,3,,,
16/06/2002,27.39,0,28.21,28.25,24.38,181.1,23,57,Above,2,,,
17/06/2002,23.81,2.54,28.09,28.18,26.92,183.64,22,56,Below,2,,,
18/06/2002,26.71,0,28.11,28.16,26.92,181.35,22,57,Below,2,,,
19/06/2002,28.05,0,28.2,28.19,26.92,178.05,22,58,Above,2,,,
20/06/2002,29.12,0,28.27,28.21,26.92,174.24,22,59,Above,3,,,
21/06/2002,27.17,0,28.3,28.2,26.92,174.24,22,59,Above,3,,,
22/06/2002,28.03,0,28.23,28.19,26.92,174.24,22,59,Above,2,,,
23/06/2002,28.91,0,28.21,28.18,26.92,174.24,22,59,Above,2,,,
24/06/2002,29.07,0,28.23,28.17,26.92,174.24,22,59,Above,2,,,
25/06/2002,28.33,0,28.29,28.14,26.92,173.73,22,60,Above,3,,,
26/06/2002,30.13,0,28.35,28.15,16.51,173.73,23,60,Above,3,,,
27/06/2002,31.28,0,28.47,28.16,14.48,173.73,24,60,Above,3,,,
28/06/2002,28.43,0,28.49,28.14,14.22,173.73,25,60,Above,3,,,
29/06/2002,28.57,0,28.53,28.13,14.22,173.73,25,60,Above,3,,,
30/06/2002,29.65,4.57,28.53,28.13,18.8,178.31,24,59,Above,3,,,
01/07/2002,30.24,0.25,28.54,28.16,19.05,161.54,23,59,Above,3,,,
02/07/2002,27.64,0,28.5,28.16,19.05,161.29,23,60,Above,3,,,
03/07/2002,26.48,0,28.41,28.13,19.05,161.29,23,60,Above,3,,,
04/07/2002,29.26,0,28.37,28.13,19.05,161.29,23,60,Above,3,,,
05/07/2002,28.03,0,28.38,28.11,19.05,161.29,23,60,Above,3,,,
06/07/2002,26.9,0,28.33,28.1,19.05,161.29,23,60,Above,3,,,
07/07/2002,26.75,0,28.32,28.09,19.05,161.29,23,60,Above,3,,,
08/07/2002,29.18,0,28.45,28.1,19.05,161.29,23,60,Above,3,,,
09/07/2002,29.7,0,28.51,28.09,16.26,161.29,24,60,Above,3,,,
10/07/2002,30.56,0,28.5,28.08,12.7,161.29,25,60,Above,3,,,
11/07/2002,31.28,0,28.59,28.09,12.7,151.89,25,61,Above,3,,,
12/07/2002,30.44,0.25,28.6,28.12,12.95,152.14,24,60,Above,3,,,
13/07/2002,30.03,0.25,28.6,28.14,13.21,135.88,23,60,Above,3,,,
14/07/2002,30.24,0,28.65,28.21,11.68,130.8,24,61,Above,3,,,
15/07/2002,30.4,0,28.73,28.26,7.87,130.8,25,61,Above,3,,,
16/07/2002,30.92,0,28.84,28.32,7.87,121.15,25,62,Above,3,,,
17/07/2002,29.85,0,29.05,28.35,5.33,119.38,26,63,Above,3,,,
18/07/2002,38.03,0,29.42,28.48,5.33,115.31,26,64,Above,4,,,
19/07/2002,31.83,0,29.55,28.53,5.33,115.31,26,64,Above,4,,,
20/07/2002,29.37,0,29.56,28.54,5.33,115.06,26,65,Above,4,,,
21/07/2002,28.47,0,29.6,28.54,5.33,115.06,26,65,Above,4,,,
22/07/2002,28.29,0,29.61,28.56,5.33,110.23,26,66,Above,4,,,
23/07/2002,28.61,0,29.6,28.57,5.33,110.23,26,66,Above,4,,,
24/07/2002,29.42,0,29.61,28.6,5.33,110.23,26,66,Above,4,,,
25/07/2002,29.39,0,29.65,28.63,5.33,110.23,26,66,Above,4,,,
26/07/2002,28.66,0,29.6,28.62,5.33,110.23,26,66,Above,4,,,
27/07/2002,30.83,0,29.58,28.67,5.33,110.23,26,66,Above,4,,,
28/07/2002,27.52,0,29.55,28.69,5.33,102.86,26,67,Above,4,,,
29/07/2002,25.35,0.25,29.44,28.71,5.59,82.55,25,67,Above,4,,,
30/07/2002,28.83,29.72,29.42,28.72,30.74,111.5,25,67,Above,4,,,
31/07/2002,26.53,4.06,29.29,28.69,34.55,112.27,25,67,Above,4,,,
01/08/2002,24.7,0,29.2,28.64,34.55,112.27,25,67,Above,4,,,
02/08/2002,29.14,0,29.28,28.63,34.55,96.52,25,68,Above,4,,,
03/08/2002,30,0,29.31,28.65,34.55,93.72,25,69,Above,4,,,
04/08/2002,26.83,7.37,29.27,28.65,41.92,100.84,24,69,Above,4,,,
05/08/2002,26.91,0,29.27,28.61,41.92,98.3,24,70,Above,4,,,
06/08/2002,27.71,0,29.3,28.64,41.92,96.01,24,71,Above,4,,,
07/08/2002,28.83,2.79,29.29,28.62,44.71,98.04,23,71,Above,4,,,
08/08/2002,26.56,0,29.18,28.6,44.71,76.96,23,72,Above,4,,,
09/08/2002,27.32,0,29.08,28.6,44.71,76.46,23,73,Above,3,,,
10/08/2002,28.65,0,28.99,28.6,44.71,76.46,23,73,Above,3,,,
11/08/2002,24.29,0,28.78,28.55,44.46,76.46,24,73,Above,3,,,
12/08/2002,25.21,0,28.62,28.52,44.2,76.46,25,73,Above,3,,,
13/08/2002,27.99,0,28.55,28.51,44.2,76.46,25,73,Above,3,,,
14/08/2002,28.61,1.02,28.49,28.49,45.22,77.47,24,72,Above,3,,,
15/08/2002,28.94,0,28.42,28.49,45.22,77.47,24,72,Above,3,,,
16/08/2002,30.56,0,28.45,28.53,45.22,77.47,24,72,Above,3,,,
17/08/2002,29.98,0,28.18,28.57,45.22,77.47,24,72,Below,2,,,
18/08/2002,28.02,0,28.05,28.6,45.22,77.47,24,72,Below,2,,,
19/08/2002,27.42,0,27.99,28.61,45.22,77.47,24,72,Below,2,,,
20/08/2002,27.87,0,27.97,28.62,45.22,77.47,24,72,Below,2,,,
21/08/2002,28.88,0,27.99,28.61,45.22,77.47,24,72,Below,2,,,
22/08/2002,27.35,0,27.94,28.58,45.22,77.47,24,72,Below,2,,,
23/08/2002,27.23,0,27.87,28.57,45.22,77.47,24,72,Below,2,,,
24/08/2002,28.19,0,27.83,28.59,45.22,77.47,24,72,Below,2,,,
25/08/2002,24.95,0,27.71,28.55,45.22,67.06,24,73,Below,2,,,
26/08/2002,28.4,0,27.63,28.56,45.22,65.03,24,74,Below,2,,,
27/08/2002,28.2,0,27.65,28.56,45.22,64.78,24,75,Below,2,,,
28/08/2002,29.45,0.25,27.79,28.59,45.22,65.03,24,74,Below,2,,,
29/08/2002,29.48,0,27.81,28.58,15.5,65.03,25,74,Below,2,,,
30/08/2002,29.15,0,27.89,28.58,11.43,65.03,26,74,Below,2,,,
31/08/2002,29.95,0,28.07,28.59,11.43,65.03,26,74,Below,2,,,
01/09/2002,27.57,0,28.02,28.57,11.43,65.03,26,74,Below,2,,,
02/09/2002,27.42,0,27.93,28.54,11.43,65.03,26,74,Below,2,,,
03/09/2002,28.4,0,27.98,28.54,4.06,65.03,27,74,Below,2,,,
04/09/2002,28.7,0,28.04,28.55,4.06,65.03,27,74,Below,2,,,
05/09/2002,29.24,0,28.09,28.57,4.06,65.03,27,74,Below,2,,,
06/09/2002,29.62,0,28.12,28.62,1.27,65.03,28,74,Below,2,,,
07/09/2002,29.39,0,28.21,28.64,1.27,62.24,28,75,Above,2,,,
08/09/2002,28.6,0.76,28.26,28.61,2.03,59.44,27,75,Above,2,,,
09/09/2002,29.39,0,28.28,28.62,2.03,59.44,27,75,Above,3,,,
10/09/2002,31,0,28.51,28.63,2.03,59.44,27,75,Above,3,,,
11/09/2002,30.01,0,28.67,28.63,2.03,59.44,27,75,Above,3,,,
12/09/2002,29.46,0,28.71,28.64,2.03,57.92,27,76,Above,3,,,
13/09/2002,29.32,0,28.74,28.65,1.02,54.11,28,77,Above,3,,,
14/09/2002,28.09,0,28.71,28.66,1.02,54.11,28,77,Above,3,,,
15/09/2002,26.99,4.32,28.59,28.69,5.33,55.89,27,77,Above,3,,,
16/09/2002,27.71,0,28.52,28.71,5.33,55.89,27,77,Above,3,,,
17/09/2002,28.12,2.79,28.52,28.71,8.13,58.68,26,76,Above,3,,,
18/09/2002,26.05,0,28.47,28.67,8.13,58.68,26,76,Above,3,,,
19/09/2002,26.8,0,28.44,28.67,8.13,58.68,26,76,Above,3,,,
20/09/2002,26.88,0,28.37,28.65,8.13,58.68,26,76,Above,3,,,
21/09/2002,29.22,0,28.43,28.66,8.13,58.68,26,76,Above,3,,,
22/09/2002,29.36,0,28.5,28.66,8.13,58.68,26,76,Above,3,,,
23/09/2002,29.01,1.02,28.53,28.67,9.14,59.7,25,75,Above,3,,,
24/09/2002,28.92,0.25,28.66,28.66,9.4,59.95,24,74,Above,3,,,
25/09/2002,29.61,0,28.7,28.64,9.4,59.95,24,74,Above,3,,,
26/09/2002,28.65,0,28.72,28.64,9.4,59.95,24,74,Above,3,,,
27/09/2002,30.96,0,28.77,28.67,9.14,59.95,25,74,Above,3,,,
28/09/2002,29.91,0,28.78,28.67,9.14,55.38,25,75,Above,3,,,
29/09/2002,29.21,0,28.79,28.66,9.14,55.12,25,76,Above,3,,,
30/09/2002,29.6,0,28.77,28.68,9.14,55.12,25,76,Above,3,,,
01/10/2002,30.5,0,28.87,28.72,9.14,55.12,25,76,Above,3,,,
02/10/2002,27.87,4.32,28.89,28.71,13.46,59.44,24,75,Above,3,,,
03/10/2002,27.27,0,28.85,28.7,13.46,59.44,24,75,Above,3,,,
04/10/2002,26.98,0,28.79,28.7,13.46,59.44,24,75,Above,3,,,
05/10/2002,28.62,0,28.77,28.72,13.46,59.44,24,75,Above,3,,,
06/10/2002,27.87,0,28.71,28.71,13.46,59.44,24,75,Above,3,,,
07/10/2002,28.53,0,28.68,28.69,13.46,59.44,24,75,Above,3,,,
08/10/2002,29.23,0,28.7,28.68,12.7,59.44,25,75,Above,3,,,
09/10/2002,29.88,0,28.72,28.66,12.7,59.44,25,75,Above,3,,,
10/10/2002,27.85,0,28.62,28.64,12.7,59.19,25,76,Above,3,,,
11/10/2002,27.77,0,28.54,28.61,12.7,58.93,25,77,Above,3,,,
12/10/2002,29.01,1.27,28.53,28.6,13.97,60.2,24,76,Above,3,,,
13/10/2002,29.29,0,28.53,28.58,13.97,60.2,24,76,Above,3,,,
14/10/2002,28.53,0,28.54,28.56,13.97,60.2,24,76,Above,3,,,
15/10/2002,29.97,1.27,28.64,28.56,10.92,61.47,24,75,Above,3,,,
16/10/2002,29.02,0,28.68,28.46,10.92,61.47,24,75,Above,3,,,
