,ID,timedate.local,LocalTime,timestep,Temperature,Radiation,Rainfall,Denning,Moonlight,Duration,Intensity,Stop
529,WDF126,19/01/2015 17:10,5:10 PM,11,25.26,0.063636364,0,No,0.000166682,170,47.71176,1
530,WDF126,20/01/2015 17:25,5:25 PM,9,23.06111111,0.022777778,0,No,0,130,44.39231,1
531,WDF126,22/01/2015 17:30,5:30 PM,8,23.33,0.08325,0,No,0.162112613,120,40.6,1
532,WDF126,23/01/2015 17:45,5:45 PM,10,23.62333333,0.048,0,No,0.462108209,145,35.93103,1
533,WDF126,24/01/2015 18:00,6:00 PM,7,23.21857143,0.037857143,0,No,0.960507719,105,21.35238,1
534,WDF126,25/01/2015 17:35,5:35 PM,12,22.70583333,0.05825,0,No,1.678481265,175,40.77714,1
535,WDF126,26/01/2015 18:25,6:25 PM,4,23.42,0.01475,0,No,2.606927065,65,44.09231,1
536,WDF126,27/01/2015 18:25,6:25 PM,6,24.155,0.006333333,0,No,3.722869458,90,43.54444,1
537,WDF126,28/01/2015 17:55,5:55 PM,6,25.19166667,0.046833333,0,No,4.973526197,85,40.8,1
538,WDF126,29/01/2015 17:20,5:20 PM,9,25.27666667,0.118222222,0,No,6.290853517,130,43.65385,1
539,WDF126,30/01/2015 17:45,5:45 PM,8,25.3025,0.06,0,No,7.613975972,120,42.28333,1
540,WDF126,31/01/2015 18:25,6:25 PM,8,23.48,0.00725,0,No,8.85926835,125,58.992,1
541,WDF126,01/02/2015 18:20,6:20 PM,5,23.906,0.0254,0,No,9.982347636,70,48.44286,1
542,WDF126,02/02/2015 18:20,6:20 PM,4,24.7175,0.03775,0,No,10.92369359,60,26.1,1
543,WDF126,06/02/2015 17:15,5:15 PM,11,25.51818182,0.092636364,0,No,8.650832077,160,13.68125,1
544,WDF126,08/02/2015 18:25,6:25 PM,7,23.87428571,0.011714286,0,No,6.183599268,100,32.05,1
547,WDF126,11/02/2015 18:10,6:10 PM,5,25.746,0.034,0,No,2.696582972,75,43.76,1
548,WDF126,12/02/2015 18:10,6:10 PM,6,25.72166667,0.016666667,0,No,1.776730835,90,37.86667,1
549,WDF126,14/02/2015 18:10,6:10 PM,9,25.84333333,0.008111111,0,No,0.521915358,130,29.13077,1
550,WDF126,15/02/2015 16:55,4:55 PM,13,20.29769231,0.026538462,0,No,0.199365364,195,39.97949,1
551,WDF126,16/02/2015 17:45,5:45 PM,11,24.06909091,0.026454545,0,No,0.045093895,170,50,1
552,WDF126,17/02/2015 16:05,4:05 PM,14,18.23642857,0.017071429,3.556,No,0.002072489,205,50.1122,1
553,WDF126,18/02/2015 18:00,6:00 PM,5,25.584,0.0676,0,No,0,70,31.7,1
554,WDF126,19/02/2015 17:55,5:55 PM,7,25.6,0.047714286,0,No,0.00376807,100,51.94,1
555,WDF126,20/02/2015 17:00,5:00 PM,12,26.18083333,0.124583333,0,No,0.087278381,185,18.68108,1
556,WDF126,21/02/2015 17:55,5:55 PM,9,25.03888889,0.020111111,0,No,0.310269663,140,30.6,1
557,WDF126,24/02/2015 17:45,5:45 PM,11,26.07727273,0.048727273,0,No,2.160433894,170,43.22353,1
558,WDF126,25/03/2015 17:30,5:30 PM,7,21.71285714,0.028857143,0,No,1.797723529,110,31.57273,1
559,WDF126,26/03/2015 17:55,5:55 PM,8,21.49625,0.006125,0,No,2.70170526,115,34.41739,1
560,WDF126,27/03/2015 17:50,5:50 PM,12,23.0875,0.019666667,0,No,3.753958689,175,49.46857,1
561,WDF126,29/03/2015 16:45,4:45 PM,11,25.39363636,0.096454545,0,No,6.101918512,165,19.53939,1
562,WDF126,30/03/2015 18:15,6:15 PM,4,23.4125,0.01375,0,No,7.298148229,60,65.5,1
563,WDF126,31/03/2015 17:30,5:30 PM,14,23.94928571,0.057142857,0,No,8.462929968,205,34.97073,1
564,WDF126,02/04/2015 17:10,5:10 PM,11,23.17,0.038272727,0,No,10.51908654,165,33.93939,1
565,WDF126,03/04/2015 17:30,5:30 PM,8,23.25125,0.031,0,No,11.18730036,120,29.96667,1
566,WDF126,04/04/2015 17:45,5:45 PM,8,22.98875,0.062125,0,No,11.08747495,120,13.925,1
567,WDF126,05/04/2015 17:25,5:25 PM,8,23.24666667,0.0492,0,No,10.36636097,120,42.425,1
568,WDF126,06/04/2015 18:05,6:05 PM,7,18.41285714,0.011571429,0,No,9.145438517,100,30.84,1
569,WDF126,07/04/2015 18:05,6:05 PM,9,20.546,0.0068,0,No,7.798872328,140,38.3,1
570,WDF126,08/04/2015 18:15,6:15 PM,3,23.56333333,0.012,0,No,6.369178424,50,34.16,1
571,WDF126,09/04/2015 17:45,5:45 PM,13,22.07461538,0.029307692,0,No,4.952693322,195,24.5641,1
572,WDF126,10/04/2015 18:00,6:00 PM,6,23.72833333,0.031666667,0,No,3.629879294,85,46.50588,1
573,WDF126,11/04/2015 18:00,6:00 PM,5,24.768,0.0402,0,No,2.468767788,70,46.78571,1
574,WDF126,12/04/2015 17:45,5:45 PM,11,24.30636364,0.032454545,0,No,1.529576072,160,37.78125,1
575,WDF126,13/04/2015 18:20,6:20 PM,3,24.38,0.006222222,0,No,0.831720735,45,29.42222,1
576,WDF126,14/04/2015 17:15,5:15 PM,11,20.92727273,0.032909091,4.826,No,0.374615263,160,34.775,1
577,WDF126,15/04/2015 18:00,6:00 PM,6,23.87166667,0.013333333,0,No,0.120821764,90,37.18889,1
578,WDF126,16/04/2015 16:25,4:25 PM,12,17.79166667,0.033416667,1.778,No,0.018685049,180,46.14444,1
579,WDF126,18/04/2015 17:25,5:25 PM,10,18.307,0.0475,0,No,0,155,41.67742,1
580,WDF126,20/04/2015 17:20,5:20 PM,10,21.73,0.0514,0,No,0.140414953,145,44.56552,1
581,WDF126,22/04/2015 17:55,5:55 PM,10,19.118,0.0037,0.254,No,0.835930722,155,41.34839,1
582,WDF126,23/04/2015 17:10,5:10 PM,9,18.69777778,0.017555556,8.892,No,1.450882088,130,42.66154,1
583,WDF126,24/04/2015 17:25,5:25 PM,10,22.994,0.0573,0,No,2.229395797,155,32.12258,1
584,WDF126,25/04/2015 17:20,5:20 PM,12,21.31833333,0.05475,0,No,3.148518045,175,46.72,1
585,WDF126,26/04/2015 16:45,4:45 PM,17,20.27470588,0.037058824,9.144,No,4.17269462,250,40.136,1
586,WDF126,27/04/2015 17:20,5:20 PM,8,20.575,0.051875,0,No,5.282313911,115,33.61739,1
587,WDF126,28/04/2015 16:50,4:50 PM,11,20.45818182,0.042454545,0.762,No,6.441430528,165,28.78788,1
588,WDF126,29/04/2015 17:35,5:35 PM,7,20.08142857,0.076428571,0,No,7.592993584,105,58.62857,1
589,WDF126,30/04/2015 17:35,5:35 PM,8,20.775,0.047,0,No,8.729108584,120,39.65833,1
590,WDF126,01/05/2015 17:40,5:40 PM,7,21.82428571,0.041142857,0,No,9.811880292,105,28.67619,1
591,WDF126,02/05/2015 17:15,5:15 PM,7,17.42857143,0.012142857,9.906,No,10.76825175,110,40.22727,1
592,WDF126,03/05/2015 17:25,5:25 PM,14,19.25785714,0.004071429,0,No,11.13630946,205,40.70732,1
593,WDF126,04/05/2015 17:00,5:00 PM,10,23.508,0.0878,0,No,10.94897646,155,26.43871,1
594,WDF126,05/05/2015 17:30,5:30 PM,8,21.56125,0.0695,0,No,9.759495453,120,29.21667,1
595,WDF126,06/05/2015 17:40,5:40 PM,5,18.326,0.0216,0,No,8.373768256,75,26.6,1
596,WDF126,07/05/2015 17:00,5:00 PM,13,20.79846154,0.055615385,0,No,6.899236947,190,36.38421,1
597,WDF126,09/05/2015 16:15,4:15 PM,12,19.13666667,0.06525,0,No,4.020766013,180,43.01111,1
598,WDF126,10/05/2015 17:15,5:15 PM,8,18.43,0.01575,6.858,No,2.788197713,125,21.096,1
599,WDF126,11/05/2015 17:25,5:25 PM,7,18.13,0.013428571,4.318,No,1.780833507,110,26.56364,1
600,WDF126,12/05/2015 17:30,5:30 PM,10,23.113,0.0554,0,No,1.01479097,150,55.43333,1
601,WDF126,13/05/2015 17:35,5:35 PM,8,23.74375,0.043375,0,No,0.492214535,125,42.12,1
602,WDF126,14/05/2015 17:40,5:40 PM,13,22.41384615,0.027,0,No,0.182207893,190,32.78947,1
603,WDF126,15/05/2015 17:30,5:30 PM,7,24.39571429,0.069428571,0,No,0.039700603,110,30.65455,1
604,WDF126,16/05/2015 16:05,4:05 PM,13,20.22076923,0.098,0.254,No,0.001649277,190,37.14737,1
605,WDF126,17/05/2015 17:20,5:20 PM,7,22.28428571,0.035571429,0,No,0,110,32.3,1
606,WDF126,18/05/2015 16:45,4:45 PM,12,22.1575,0.038833333,0,No,0.004998023,185,35.48108,1
607,WDF126,19/05/2015 16:45,4:45 PM,13,23.15461538,0.063769231,0,No,0.079012962,195,21.41538,1
608,WDF126,20/05/2015 16:25,4:25 PM,11,23.83181818,0.069909091,0,No,0.266327084,165,25.75152,1
609,WDF126,22/05/2015 16:45,4:45 PM,10,24.677,0.1205,0,No,1.077969307,155,36.17419,1
610,WDF126,23/05/2015 16:50,4:50 PM,11,23.62818182,0.065090909,0,No,1.709767837,170,50.57647,1
611,WDF126,24/05/2015 17:30,5:30 PM,9,22.27222222,0.028222222,0,No,2.488402794,140,41.41429,1
612,WDF126,25/05/2015 17:25,5:25 PM,9,22.8,0.050888889,0,No,3.393742018,130,52.23846,1
613,WDF126,26/05/2015 17:15,5:15 PM,10,22.267,0.0456,0,No,4.39361473,145,29.76552,1
614,WDF126,28/05/2015 17:30,5:30 PM,7,19.44714286,0.041428571,0,No,6.643449965,105,35.22857,1
616,WDF126,30/05/2015 16:20,4:20 PM,12,21.56916667,0.156583333,0,No,8.972380384,175,52.63429,1
617,WDF126,31/05/2015 18:20,6:20 PM,4,17.235,0.0015,2.54,No,10.07165524,55,37.4,1
618,WDF126,01/06/2015 17:20,5:20 PM,10,19.612,0.0253,0,No,11.06470502,150,42.98667,1
619,WDF126,02/06/2015 17:25,5:25 PM,7,21.37428571,0.014428571,0,No,11.03024242,105,42.82857,1
620,WDF126,03/06/2015 17:05,5:05 PM,10,23.833,0.0334,0,No,10.34610323,145,35.57931,1
621,WDF126,05/06/2015 17:15,5:15 PM,12,23.22666667,0.061833333,0,No,7.444296768,185,10.89189,1
622,WDF126,06/06/2015 17:40,5:40 PM,6,22.475,0.019166667,0,No,5.917340151,95,43.8,1
623,WDF126,07/06/2015 17:30,5:30 PM,7,23.73857143,0.049,0,No,4.472117039,110,44.09091,1
624,WDF126,08/06/2015 17:00,5:00 PM,9,22.06111111,0.089333333,0,No,3.177747403,130,22.72308,1
625,WDF126,10/06/2015 17:15,5:15 PM,11,21.63,0.048181818,0,No,1.24749562,170,41.56471,1
626,WDF126,12/06/2015 17:45,5:45 PM,8,22.215,0.028,0,No,0.272108985,115,29.17391,1
627,WDF126,13/06/2015 16:30,4:30 PM,11,23.79909091,0.098181818,0,No,0.07803732,160,39.81875,1
628,WDF126,14/06/2015 18:05,6:05 PM,7,18.67714286,0.021285714,4.572,No,0.009323089,110,21.58182,1
629,WDF126,15/06/2015 16:10,4:10 PM,16,23.611875,0.087125,0,No,0,240,25.425,1
630,WDF126,16/06/2015 17:40,5:40 PM,8,22.61875,0.0275,0,No,0,120,34.575,1
631,WDF126,17/06/2015 17:40,5:40 PM,6,23.88666667,0.0455,0,No,0.029400078,95,40.75789,1
632,WDF126,19/06/2015 17:35,5:35 PM,10,20.52,0.0237,0,No,0.366002796,150,23.35333,1
633,WDF126,20/06/2015 17:15,5:15 PM,12,21.35,0.043083333,0,No,0.722585344,185,19,1
634,WDF126,21/06/2015 17:10,5:10 PM,10,21.755,0.0343,0,No,1.2167457,155,34.4,1
635,WDF126,22/06/2015 17:55,5:55 PM,6,20.72833333,0.019833333,0,No,1.847722198,85,43.30588,1
636,WDF126,23/06/2015 17:35,5:35 PM,9,22.30777778,0.020444444,0,No,2.623543032,130,24.14615,1
637,WDF126,24/06/2015 16:45,4:45 PM,11,19.92,0.033454545,0,No,3.537432024,170,48.01176,1
638,WDF126,25/06/2015 17:20,5:20 PM,8,20.58125,0.03975,0,No,4.559996567,115,43.68696,1
639,WDF126,26/06/2015 16:10,4:10 PM,13,22.01153846,0.057461538,0,No,5.693601688,195,43.2359,1
640,WDF126,27/06/2015 17:05,5:05 PM,13,23.74230769,0.084384615,0,No,6.905360359,190,12.80526,1
641,WDF126,28/06/2015 17:40,5:40 PM,8,23.32125,0.04,0,No,8.161172691,115,42.09565,1
642,WDF126,29/06/2015 17:45,5:45 PM,9,23.06666667,0.032,0,No,9.390474866,140,46.22857,1
643,WDF126,30/06/2015 17:35,5:35 PM,9,21.10888889,0.044888889,0,No,10.52082147,140,44.49286,1
644,WDF126,01/07/2015 17:40,5:40 PM,9,20.25555556,0.021888889,0,No,11.08094655,130,29.74615,1
645,WDF126,02/07/2015 18:05,6:05 PM,6,21.95833333,0.022,0,No,10.8533569,85,59.01176,1
646,WDF126,03/07/2015 17:45,5:45 PM,5,21.718,0.079,0,No,9.528284996,80,37.3875,1
647,WDF126,04/07/2015 17:05,5:05 PM,11,21.57545455,0.062090909,0,No,8.01340673,160,33.11875,1
648,WDF126,05/07/2015 17:30,5:30 PM,8,21.8175,0.048,0,No,6.465868632,120,32.78333,1
649,WDF126,06/07/2015 18:10,6:10 PM,4,21.33,0.01275,0,No,4.973591091,60,37.65,1
650,WDF126,07/07/2015 18:00,6:00 PM,5,20.352,0.0288,0,No,3.620917489,80,48.975,1
651,WDF126,08/07/2015 17:50,5:50 PM,9,23.24666667,0.037333333,0,No,2.457422744,140,33.47143,1
652,WDF126,09/07/2015 16:40,4:40 PM,16,20.565,0.03775,0,No,1.530826583,240,27.64167,1
653,WDF126,10/07/2015 17:50,5:50 PM,7,21.19714286,0.031,0,No,0.845737996,105,66.4,1
654,WDF126,11/07/2015 17:30,5:30 PM,9,22.84111111,0.059111111,0,No,0.395343511,135,40.52593,1
655,WDF126,12/07/2015 17:50,5:50 PM,8,23.10125,0.042,0,No,0.14027356,120,32.125,1
656,WDF126,13/07/2015 17:45,5:45 PM,6,23.125,0.056833333,0,No,0.029311466,90,25.74444,1
657,WDF126,14/07/2015 17:45,5:45 PM,9,21.42,0.036,0,No,0.00129165,130,8.461538,1
658,WDF126,15/07/2015 16:45,4:45 PM,13,21.82769231,0.082307692,0,No,0,190,28.21053,1
659,WDF126,16/07/2015 18:20,6:20 PM,8,21.55,0.0115,0,No,0.0023398,120,13.95833,1
660,WDF126,17/07/2015 17:15,5:15 PM,11,25.95090909,0.073454545,0,No,0.056584041,160,38.7125,1
661,WDF126,18/07/2015 17:40,5:40 PM,7,22.19857143,0.009428571,0,No,0.191953961,100,56.34,1
662,WDF126,20/07/2015 17:25,5:25 PM,7,21.17571429,0.031857143,0,No,0.80402612,105,57.74286,1
663,WDF126,21/07/2015 17:40,5:40 PM,10,18.884,0.0137,0,No,1.318714381,145,30.85517,1
664,WDF126,22/07/2015 17:40,5:40 PM,9,19.94777778,0.020333333,0,No,1.978099383,135,54.54074,1
665,WDF126,23/07/2015 17:30,5:30 PM,10,19.282,0.0158,0,No,2.800075456,155,28.52258,1
666,WDF126,24/07/2015 17:25,5:25 PM,6,23.38833333,0.022,0,No,3.785126401,95,56.18947,1
667,WDF126,25/07/2015 17:50,5:50 PM,11,22.85454545,0.029272727,0,No,4.909351452,160,23.25625,1
668,WDF126,26/07/2015 17:15,5:15 PM,10,17.9,0.0117,0,No,6.159378089,150,48.62667,1
669,WDF126,27/07/2015 17:30,5:30 PM,11,21.24818182,0.019090909,5.588,No,7.48071444,165,24.57576,1
670,WDF126,28/07/2015 16:25,4:25 PM,15,18.798,0.080333333,0,No,8.822843351,225,22.64889,1
672,WDF126,30/07/2015 17:30,5:30 PM,7,22.38285714,0.044714286,0,No,11.1290724,100,39.86,1
673,WDF126,01/08/2015 17:45,5:45 PM,7,16.52428571,0.001571429,1.778,No,10.05178257,100,45.93,1
674,WDF126,02/08/2015 16:50,4:50 PM,11,20.26363636,0.073636364,0,No,8.563212032,160,19.63125,1
676,WDF126,04/08/2015 17:50,5:50 PM,5,22.936,0.0736,0,No,5.488135266,80,37.5375,1
677,WDF126,05/08/2015 18:05,6:05 PM,7,21.92,0.015857143,0,No,4.077454011,100,58.21,1
678,WDF126,06/08/2015 17:55,5:55 PM,6,18.58666667,0.010833333,0,No,2.841730573,90,68.45556,1
679,WDF126,07/08/2015 18:10,6:10 PM,7,19.93285714,0.008714286,0,No,1.834792897,110,48.4,1
680,WDF126,10/08/2015 17:40,5:40 PM,8,22.76375,0.035125,0,No,0.228993674,115,43.7913,1
681,WDF126,11/08/2015 17:45,5:45 PM,7,22.72857143,0.046142857,0,No,0.067785901,110,41.93636,1
682,WDF126,13/08/2015 17:25,5:25 PM,10,22.951,0.0466,0,No,0,145,42.11034,1
683,WDF126,14/08/2015 17:55,5:55 PM,7,23.01714286,0.011857143,0,No,0,105,32.80952,1
684,WDF126,15/08/2015 18:00,6:00 PM,9,21.31555556,0.029111111,0,No,0.011409614,130,34.36923,1
685,WDF126,16/08/2015 17:40,5:40 PM,9,21.34888889,0.037,0,No,0.081749736,130,47.46923,1
686,WDF126,17/08/2015 17:40,5:40 PM,9,22.99333333,0.017111111,0,No,0.239157382,130,34.58462,1
687,WDF126,18/08/2015 17:30,5:30 PM,9,24.58444444,0.054444444,0,No,0.508763012,130,54.36154,1
688,WDF126,19/08/2015 17:40,5:40 PM,12,22.34,0.022833333,0,No,0.921026056,175,36.28,1
689,WDF126,21/08/2015 17:55,5:55 PM,7,19.66142857,0.021714286,0,No,2.252063299,110,39.40909,1
690,WDF126,22/08/2015 18:15,6:15 PM,10,20.306,0.0027,0,No,3.197128941,145,30.71034,1
691,WDF126,24/08/2015 17:35,5:35 PM,12,22.90333333,0.05825,0,No,5.612618122,180,42.06667,1
