Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalDate3,Actual_date,Next_actual_date,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,Date stop,time_date_stop,StopTime_Previous,Pack,Time Dawn,Dawn,Dusk,Dawn2,Time Dusk,Moonlight,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Rainfall,Midnight,Nightstart,Nightend,try
119,WDM119,26/09/2014,02:10:00,29,33,26/09/2014,27/09/2014,27/09/2018,26/09/2014,27/09/2014,05:10:00,26/09/2014 02:10,WDM11941908,26/09/2014 05:10,240,11802,27/09/2014 05:10,27/09/2014,05:10:00,Start,49.175,Morning,09:10:00,27/09/2014,27/09/2014 09:10,26/09/2014 04:15,Crocodiles,6:01 AM,26/09/2014 06:01,26/09/2014 18:49,27/09/2014 06:01,6:49 PM,0.131198862,yes,no,yes,Yes,26.55,0.51,00:00:00,Yes,No,TRUE
133,WDM133,08/09/2015,02:10:00,114,128,08/09/2015,09/09/2015,09/09/2019,08/09/2015,09/09/2015,05:10:00,08/09/2015 02:10,WDM13342255,08/09/2015 05:10,225,12430,09/09/2015 05:10,09/09/2015,05:10:00,Start,55.24444,Morning,08:55:00,09/09/2015,09/09/2015 08:55,08/09/2015 02:45,Wobbegongs,6:07 AM,08/09/2015 06:07,08/09/2015 18:56,09/09/2015 06:07,6:56 PM,0.355312218,NA,NA,NA,No,28.21,0,00:00:00,Yes,No,TRUE
133,WDM133,03/10/2015,02:10:00,61,58,03/10/2015,04/10/2015,04/10/2019,03/10/2015,04/10/2015,05:10:00,03/10/2015 02:10,WDM13342280,03/10/2015 05:10,225,13166,04/10/2015 05:10,04/10/2015,05:10:00,Start,58.51556,Morning,08:55:00,04/10/2015,04/10/2015 08:55,03/10/2015 03:50,Wobbegongs,5:58 AM,03/10/2015 05:58,03/10/2015 18:46,04/10/2015 05:58,6:46 PM,3.60541578,NA,NA,NA,No,28.89,0,00:00:00,Yes,No,TRUE
135,WDM135,19/09/2016,02:10:00,67,74,19/09/2016,20/09/2016,20/09/2020,19/09/2016,20/09/2016,05:10:00,19/09/2016 02:10,WDM13542632,19/09/2016 05:10,210,11630,20/09/2016 05:10,20/09/2016,05:10:00,Start,55.38095,Morning,08:40:00,20/09/2016,20/09/2016 08:40,19/09/2016 04:30,Toucan,6:03 AM,19/09/2016 06:03,19/09/2016 18:51,20/09/2016 06:03,6:51 PM,7.527221661,NA,NA,NA,No,32.17,0,00:00:00,Yes,No,TRUE
135,WDM135,25/09/2016,02:10:00,77,85,25/09/2016,26/09/2016,26/09/2020,25/09/2016,26/09/2016,05:10:00,25/09/2016 02:10,WDM13542638,25/09/2016 05:10,230,9415,26/09/2016 05:10,26/09/2016,05:10:00,Start,40.93478,Morning,09:00:00,26/09/2016,26/09/2016 09:00,25/09/2016 03:15,Toucan,6:01 AM,25/09/2016 06:01,25/09/2016 18:49,26/09/2016 06:01,6:49 PM,0.647417381,NA,NA,NA,No,30.17,0,00:00:00,Yes,No,TRUE
135,WDM135,04/10/2016,02:10:00,37,47,04/10/2016,05/10/2016,05/10/2020,04/10/2016,05/10/2016,05:10:00,04/10/2016 02:10,WDM13542647,04/10/2016 05:10,215,7130,05/10/2016 05:10,05/10/2016,05:10:00,Start,33.16279,Morning,08:45:00,05/10/2016,05/10/2016 08:45,04/10/2016 03:10,Toucan,5:58 AM,04/10/2016 05:58,04/10/2016 18:46,05/10/2016 05:58,6:46 PM,0.424737717,NA,NA,NA,No,30.48,0,00:00:00,Yes,No,TRUE
135,WDM135,28/10/2016,02:10:00,143,148,28/10/2016,29/10/2016,29/10/2020,28/10/2016,29/10/2016,05:10:00,28/10/2016 02:10,WDM13542671,28/10/2016 05:10,220,10205,29/10/2016 05:10,29/10/2016,05:10:00,Start,46.38636,Morning,08:50:00,29/10/2016,29/10/2016 08:50,28/10/2016 04:10,Toucan,5:52 AM,28/10/2016 05:52,28/10/2016 18:41,29/10/2016 05:52,6:41 PM,0.008595542,NA,NA,NA,No,28.9,0,00:00:00,Yes,No,TRUE
135,WDM135,29/01/2017,02:10:00,9,5,29/01/2017,30/01/2017,30/01/2021,29/01/2017,30/01/2017,05:10:00,29/01/2017 02:10,WDM13542764,29/01/2017 05:10,250,12961,30/01/2017 05:10,30/01/2017,05:10:00,Start,51.844,Morning,09:20:00,30/01/2017,30/01/2017 09:20,29/01/2017 04:25,Toucan,6:21 AM,29/01/2017 06:21,29/01/2017 19:11,30/01/2017 06:21,7:11 PM,0.056385673,NA,NA,NA,No,0,2.29,00:00:00,Yes,No,TRUE
135,WDM135,19/02/2017,02:10:00,35,31,19/02/2017,20/02/2017,20/02/2021,19/02/2017,20/02/2017,05:10:00,19/02/2017 02:10,WDM13542785,19/02/2017 05:10,255,7249,20/02/2017 05:10,20/02/2017,05:10:00,Start,28.42745,Morning,09:25:00,20/02/2017,20/02/2017 09:25,19/02/2017 04:30,Toucan,6:23 AM,19/02/2017 06:23,19/02/2017 19:11,20/02/2017 06:23,7:11 PM,1.709326678,NA,NA,NA,No,29.91,1.524,00:00:00,Yes,No,TRUE
105,WDF105,06/10/2007,02:14:24,11,14,06/10/2007,07/10/2007,07/10/2011,07/10/2011,08/10/2011,05:14:24,06/10/2007 02:14,WDF10540823,06/10/2007 05:14,153.6,7284,08/10/2011 05:14,08/10/2011,05:14:24,Start,47.42188,Morning,07:48:00,08/10/2011,08/10/2011 07:48,06/10/2007 04:02,Loisaba,5:57 AM,07/10/2011 05:57,07/10/2011 18:45,08/10/2011 05:57,6:45 PM,7.730564893,NA,NA,NA,No,29.69,0,00:00:00,Yes,No,TRUE
109,WDF109,14/01/2007,02:14:24,9,12,14/01/2007,15/01/2007,15/01/2011,15/01/2011,16/01/2011,05:14:24,14/01/2007 02:14,WDF10940558,14/01/2007 05:14,259.2,15220,16/01/2011 05:14,16/01/2011,05:14:24,Start,58.71914,Morning,09:33:36,16/01/2011,16/01/2011 09:33,14/01/2007 05:00,Dispersing,6:17 AM,15/01/2011 06:17,15/01/2011 19:08,16/01/2011 06:17,7:08 PM,6.9445731,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,No,TRUE
109,WDF109,22/01/2007,02:14:24,7,6,22/01/2007,23/01/2007,23/01/2011,23/01/2011,24/01/2011,05:14:24,22/01/2007 02:14,WDF10940566,22/01/2007 05:14,187.2,14156,24/01/2011 05:14,24/01/2011,05:14:24,Start,75.61966,Morning,08:21:36,24/01/2011,24/01/2011 08:21,22/01/2007 04:55,Dispersing,6:20 AM,23/01/2011 06:20,23/01/2011 19:10,24/01/2011 06:20,7:10 PM,6.231086891,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,No,TRUE
97,WDM97,08/01/2007,02:14:24,9,8,08/01/2007,09/01/2007,09/01/2011,09/01/2011,10/01/2011,05:14:24,08/01/2007 02:14,WDM9740552,08/01/2007 05:14,187.2,7684,10/01/2011 05:14,10/01/2011,05:14:24,Start,41.04701,Morning,08:21:36,10/01/2011,10/01/2011 08:21,08/01/2007 04:55,Rat,6:14 AM,09/01/2011 06:14,09/01/2011 19:05,10/01/2011 06:14,7:05 PM,1.139033765,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,No,TRUE
97,WDM97,04/03/2007,02:14:24,77,71,04/03/2007,05/03/2007,05/03/2011,05/03/2011,06/03/2011,05:14:24,04/03/2007 02:14,WDM9740607,04/03/2007 05:14,206.4,14540,06/03/2011 05:14,06/03/2011,05:14:24,Start,70.44574,Morning,08:40:48,06/03/2011,06/03/2011 08:40,04/03/2007 04:02,Rat,6:21 AM,05/03/2011 06:21,05/03/2011 19:09,06/03/2011 06:21,7:09 PM,0.001305511,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,No,TRUE
97,WDM97,02/04/2007,02:14:24,11,12,02/04/2007,03/04/2007,03/04/2011,03/04/2011,04/04/2011,05:14:24,02/04/2007 02:14,WDM9740636,02/04/2007 05:14,446.4,11855,04/04/2011 05:14,04/04/2011,05:14:24,Start,26.5569,Morning,12:40:48,04/04/2011,04/04/2011 12:40,02/04/2007 04:36,Rat,6:12 AM,03/04/2011 06:12,03/04/2011 19:01,04/04/2011 06:12,7:01 PM,0,NA,NA,NA,No,#N/A,#N/A,00:00:00,Yes,No,TRUE
96,WDF96,26/09/2008,02:15:00,11,17,26/09/2008,27/09/2008,27/09/2012,27/09/2012,28/09/2012,05:15:00,26/09/2008 02:15,WDF9641179,26/09/2008 05:15,315,13453,28/09/2012 05:15,28/09/2012,05:15:00,Start,42.70794,Morning,10:30:00,28/09/2012,28/09/2012 10:30,26/09/2008 04:55,Loisaba,6:00 AM,27/09/2012 06:00,27/09/2012 18:48,28/09/2012 06:00,6:48 PM,9.792835955,NA,NA,NA,No,28.43,3.3,00:00:00,Yes,No,TRUE
120,WDF120,11/09/2014,02:15:00,1,3,11/09/2014,12/09/2014,12/09/2018,11/09/2014,12/09/2014,05:15:00,11/09/2014 02:15,WDF12041893,11/09/2014 05:15,150,6434,12/09/2014 05:15,12/09/2014,05:15:00,Start,42.89333,Morning,07:45:00,12/09/2014,12/09/2014 07:45,11/09/2014 03:25,Tuis,6:06 AM,11/09/2014 06:06,11/09/2014 18:54,12/09/2014 06:06,6:54 PM,8.004451878,yes,no,yes,Yes,27.14,0,00:00:00,Yes,No,TRUE
120,WDF120,26/09/2014,02:15:00,0,3,26/09/2014,27/09/2014,27/09/2018,26/09/2014,27/09/2014,05:15:00,26/09/2014 02:15,WDF12041908,26/09/2014 05:15,195,7772,27/09/2014 05:15,27/09/2014,05:15:00,Start,39.85641,Morning,08:30:00,27/09/2014,27/09/2014 08:30,26/09/2014 04:50,Tuis,6:01 AM,26/09/2014 06:01,26/09/2014 18:49,27/09/2014 06:01,6:49 PM,0.131198862,NA,NA,NA,No,26.55,0.51,00:00:00,Yes,No,TRUE
120,WDF120,17/10/2014,02:15:00,73,66,17/10/2014,18/10/2014,18/10/2018,17/10/2014,18/10/2014,05:15:00,17/10/2014 02:15,WDF12041929,17/10/2014 05:15,225,16763,18/10/2014 05:15,18/10/2014,05:15:00,Start,74.50222,Morning,09:00:00,18/10/2014,18/10/2014 09:00,17/10/2014 04:45,Dispersing,5:54 AM,17/10/2014 05:54,17/10/2014 18:43,18/10/2014 05:54,6:43 PM,1.011100393,NA,NA,NA,No,29.56,0.25,00:00:00,Yes,No,TRUE
120,WDF120,27/10/2014,02:15:00,18,20,27/10/2014,28/10/2014,28/10/2018,27/10/2014,28/10/2014,05:15:00,27/10/2014 02:15,WDF12041939,27/10/2014 05:15,235,13022,28/10/2014 05:15,28/10/2014,05:15:00,Start,55.41277,Morning,09:10:00,28/10/2014,28/10/2014 09:10,27/10/2014 03:35,Dispersing,5:53 AM,27/10/2014 05:53,27/10/2014 18:41,28/10/2014 05:53,6:41 PM,0.61468945,NA,NA,NA,No,27.75,2.54,00:00:00,Yes,No,TRUE
120,WDF120,29/10/2014,02:15:00,30,39,29/10/2014,30/10/2014,30/10/2018,29/10/2014,30/10/2014,05:15:00,29/10/2014 02:15,WDF12041941,29/10/2014 05:15,210,10050,30/10/2014 05:15,30/10/2014,05:15:00,Start,47.85714,Morning,08:45:00,30/10/2014,30/10/2014 08:45,29/10/2014 03:25,Dispersing,5:52 AM,29/10/2014 05:52,29/10/2014 18:41,30/10/2014 05:52,6:41 PM,2.044228995,NA,NA,NA,No,28.86,0,00:00:00,Yes,No,TRUE
120,WDF120,07/11/2014,02:15:00,2,5,07/11/2014,08/11/2014,08/11/2018,07/11/2014,08/11/2014,05:15:00,07/11/2014 02:15,WDF12041950,07/11/2014 05:15,185,10690,08/11/2014 05:15,08/11/2014,05:15:00,Start,57.78378,Morning,08:20:00,08/11/2014,08/11/2014 08:20,07/11/2014 04:10,Dispersing,5:52 AM,07/11/2014 05:52,07/11/2014 18:42,08/11/2014 05:52,6:42 PM,10.50810876,NA,NA,NA,No,25.05,0.51,00:00:00,Yes,No,TRUE
120,WDF120,09/11/2014,02:15:00,4,4,09/11/2014,10/11/2014,10/11/2018,09/11/2014,10/11/2014,05:15:00,09/11/2014 02:15,WDF12041952,09/11/2014 05:15,165,11351,10/11/2014 05:15,10/11/2014,05:15:00,Start,68.79394,Morning,08:00:00,10/11/2014,10/11/2014 08:00,09/11/2014 05:00,Dispersing,5:52 AM,09/11/2014 05:52,09/11/2014 18:42,10/11/2014 05:52,6:42 PM,7.804348392,NA,NA,NA,No,26.51,0.25,00:00:00,Yes,No,TRUE
130,WDM130,12/09/2014,02:15:00,1,0,12/09/2014,13/09/2014,13/09/2018,12/09/2014,13/09/2014,05:15:00,12/09/2014 02:15,WDM13041894,12/09/2014 05:15,40,1153,13/09/2014 05:15,13/09/2014,05:15:00,Start,28.825,NA,05:55:00,13/09/2014,13/09/2014 05:55,12/09/2014 04:50,Ol Pejeta,6:06 AM,12/09/2014 06:06,12/09/2014 18:54,13/09/2014 06:06,6:54 PM,6.526821498,NA,NA,NA,No,26.84,0,00:00:00,Yes,Yes,TRUE
120,WDF120,03/01/2015,02:15:00,6,12,03/01/2015,04/01/2015,04/01/2019,03/01/2015,04/01/2015,05:15:00,03/01/2015 02:15,WDF12042007,03/01/2015 05:15,180,8522,04/01/2015 05:15,04/01/2015,05:15:00,Start,47.34444,Morning,08:15:00,04/01/2015,04/01/2015 08:15,03/01/2015 04:50,Truants,6:12 AM,03/01/2015 06:12,03/01/2015 19:03,04/01/2015 06:12,7:03 PM,10.73992125,NA,NA,NA,No,29.38,0,00:00:00,Yes,No,TRUE
120,WDF120,16/02/2015,02:15:00,2,1,16/02/2015,17/02/2015,17/02/2019,16/02/2015,17/02/2015,05:15:00,16/02/2015 02:15,WDF12042051,16/02/2015 05:15,200,7270,17/02/2015 05:15,17/02/2015,05:15:00,Start,36.35,Morning,08:35:00,17/02/2015,17/02/2015 08:35,16/02/2015 04:40,Truants,6:23 AM,16/02/2015 06:23,16/02/2015 19:12,17/02/2015 06:23,7:12 PM,0.045093895,NA,NA,NA,No,31.29,0.25,00:00:00,Yes,No,TRUE
120,WDF120,13/04/2015,02:15:00,129,175,13/04/2015,14/04/2015,14/04/2019,13/04/2015,14/04/2015,05:15:00,13/04/2015 02:15,WDF12042107,13/04/2015 05:15,285,12033,14/04/2015 05:15,14/04/2015,05:15:00,Start,42.22105,Morning,10:00:00,14/04/2015,14/04/2015 10:00,13/04/2015 05:00,Truants,6:09 AM,13/04/2015 06:09,13/04/2015 18:58,14/04/2015 06:09,6:58 PM,0.831720735,NA,NA,NA,No,29.14,0,00:00:00,Yes,No,TRUE
130,WDM130,11/10/2014,02:15:00,191,219,11/10/2014,12/10/2014,12/10/2018,11/10/2014,12/10/2014,05:15:00,11/10/2014 02:15,WDM13041923,11/10/2014 05:15,205,13459,12/10/2014 05:15,12/10/2014,05:15:00,Start,65.65366,Morning,08:40:00,12/10/2014,12/10/2014 08:40,11/10/2014 05:00,Ol Pejeta,5:56 AM,11/10/2014 05:56,11/10/2014 18:44,12/10/2014 05:56,6:44 PM,7.100025708,NA,NA,NA,No,27.81,0,00:00:00,Yes,No,TRUE
130,WDM130,22/03/2015,02:15:00,3,3,22/03/2015,23/03/2015,23/03/2019,22/03/2015,23/03/2015,05:15:00,22/03/2015 02:15,WDM13042085,22/03/2015 05:15,310,21377,23/03/2015 05:15,23/03/2015,05:15:00,Start,68.95806,Morning,10:25:00,23/03/2015,23/03/2015 10:25,22/03/2015 04:20,Ol Pejeta,6:16 AM,22/03/2015 06:16,22/03/2015 19:04,23/03/2015 06:16,7:04 PM,0.212709504,NA,NA,NA,No,NA,0,00:00:00,Yes,No,TRUE
130,WDM130,05/04/2015,02:15:00,81,82,05/04/2015,06/04/2015,06/04/2019,05/04/2015,06/04/2015,05:15:00,05/04/2015 02:15,WDM13042099,05/04/2015 05:15,210,9952,06/04/2015 05:15,06/04/2015,05:15:00,Start,47.39048,Morning,08:45:00,06/04/2015,06/04/2015 08:45,05/04/2015 04:55,Ol Pejeta,6:12 AM,05/04/2015 06:12,05/04/2015 19:00,06/04/2015 06:12,7:00 PM,10.36636097,NA,NA,NA,No,28.36,0,00:00:00,Yes,No,TRUE
130,WDM130,22/04/2015,02:15:00,5,8,22/04/2015,23/04/2015,23/04/2019,22/04/2015,23/04/2015,05:15:00,22/04/2015 02:15,WDM13042116,22/04/2015 05:15,200,12003,23/04/2015 05:15,23/04/2015,05:15:00,Start,60.015,Morning,08:35:00,23/04/2015,23/04/2015 08:35,22/04/2015 04:55,Dispersing,6:07 AM,22/04/2015 06:07,22/04/2015 18:56,23/04/2015 06:07,6:56 PM,0.835930722,NA,NA,NA,No,27.47,0,00:00:00,Yes,No,TRUE
123,WDF123,03/05/2014,02:15:00,99,95,03/05/2014,04/05/2014,04/05/2018,03/05/2014,04/05/2014,05:15:00,03/05/2014 02:15,WDF12341762,03/05/2014 05:15,260,11428,04/05/2014 05:15,04/05/2014,05:15:00,Start,43.95385,Morning,09:35:00,04/05/2014,04/05/2014 09:35,03/05/2014 04:50,Crocodiles,6:05 AM,03/05/2014 06:05,03/05/2014 18:55,04/05/2014 06:05,6:55 PM,0.905911425,NA,NA,NA,No,NA,0,00:00:00,Yes,No,TRUE
123,WDF123,17/06/2014,02:15:00,1,0,17/06/2014,18/06/2014,18/06/2018,17/06/2014,18/06/2014,05:15:00,17/06/2014 02:15,WDF12341807,17/06/2014 05:15,170,8359,18/06/2014 05:15,18/06/2014,05:15:00,Start,49.17059,Morning,08:05:00,18/06/2014,18/06/2014 08:05,17/06/2014 04:35,Crocodiles,6:07 AM,17/06/2014 06:07,17/06/2014 19:01,18/06/2014 06:07,7:01 PM,4.831973223,NA,NA,NA,No,30.32,0,00:00:00,Yes,No,TRUE
123,WDF123,15/07/2014,02:15:00,41,35,15/07/2014,16/07/2014,16/07/2018,15/07/2014,16/07/2014,05:15:00,15/07/2014 02:15,WDF12341835,15/07/2014 05:15,205,10413,16/07/2014 05:15,16/07/2014,05:15:00,Start,50.79512,Morning,08:40:00,16/07/2014,16/07/2014 08:40,15/07/2014 04:15,Crocodiles,6:13 AM,15/07/2014 06:13,15/07/2014 19:05,16/07/2014 06:13,7:05 PM,6.889175244,NA,no,NA,No,29.08,0,00:00:00,Yes,No,TRUE
123,WDF123,20/08/2014,02:15:00,68,73,20/08/2014,21/08/2014,21/08/2018,20/08/2014,21/08/2014,05:15:00,20/08/2014 02:15,WDF12341871,20/08/2014 05:15,240,10730,21/08/2014 05:15,21/08/2014,05:15:00,Start,44.70833,Morning,09:15:00,21/08/2014,21/08/2014 09:15,20/08/2014 04:35,Crocodiles,6:12 AM,20/08/2014 06:12,20/08/2014 19:02,21/08/2014 06:12,7:02 PM,0.456362882,no,no,no,Yes,26.36,0,00:00:00,Yes,No,TRUE
123,WDF123,17/09/2014,02:15:00,35,33,17/09/2014,18/09/2014,18/09/2018,17/09/2014,18/09/2014,05:15:00,17/09/2014 02:15,WDF12341899,17/09/2014 05:15,295,14502,18/09/2014 05:15,18/09/2014,05:15:00,Start,49.15932,Morning,10:10:00,18/09/2014,18/09/2014 10:10,17/09/2014 03:45,Crocodiles,6:04 AM,17/09/2014 06:04,17/09/2014 18:52,18/09/2014 06:04,6:52 PM,1.183717362,no,no,no,Yes,28.62,0,00:00:00,Yes,No,TRUE
123,WDF123,26/09/2014,02:15:00,120,122,26/09/2014,27/09/2014,27/09/2018,26/09/2014,27/09/2014,05:15:00,26/09/2014 02:15,WDF12341908,26/09/2014 05:15,340,14692,27/09/2014 05:15,27/09/2014,05:15:00,Start,43.21176,Morning,10:55:00,27/09/2014,27/09/2014 10:55,26/09/2014 04:45,Crocodiles,6:01 AM,26/09/2014 06:01,26/09/2014 18:49,27/09/2014 06:01,6:49 PM,0.131198862,yes,no,yes,Yes,26.55,0.51,00:00:00,Yes,No,TRUE
123,WDF123,03/11/2014,02:15:00,1,0,03/11/2014,04/11/2014,04/11/2018,03/11/2014,04/11/2014,05:15:00,03/11/2014 02:15,WDF12341946,03/11/2014 05:15,235,11677,04/11/2014 05:15,04/11/2014,05:15:00,Start,49.68936,Morning,09:10:00,04/11/2014,04/11/2014 09:10,03/11/2014 04:15,Crocodiles,5:52 AM,03/11/2014 05:52,03/11/2014 18:41,04/11/2014 05:52,6:41 PM,8.663159139,NA,NA,NA,No,26.6,0,00:00:00,Yes,No,TRUE
123,WDF123,14/02/2015,02:15:00,3,4,14/02/2015,15/02/2015,15/02/2019,14/02/2015,15/02/2015,05:15:00,14/02/2015 02:15,WDF12342049,14/02/2015 05:15,160,9375,15/02/2015 05:15,15/02/2015,05:15:00,Start,58.59375,Morning,07:55:00,15/02/2015,15/02/2015 07:55,14/02/2015 04:40,Crocodiles,6:23 AM,14/02/2015 06:23,14/02/2015 19:12,15/02/2015 06:23,7:12 PM,0.521915358,NA,NA,NA,No,32.38,0,00:00:00,Yes,No,TRUE
123,WDF123,01/03/2015,02:15:00,3,2,01/03/2015,02/03/2015,02/03/2019,01/03/2015,02/03/2015,05:15:00,01/03/2015 02:15,WDF12342064,01/03/2015 05:15,235,6565,02/03/2015 05:15,02/03/2015,05:15:00,Start,27.93617,Morning,09:10:00,02/03/2015,02/03/2015 09:10,01/03/2015 04:25,Crocodiles,6:22 AM,01/03/2015 06:22,01/03/2015 19:10,02/03/2015 06:22,7:10 PM,8.090058216,NA,NA,NA,No,30.49,0,00:00:00,Yes,No,TRUE
123,WDF123,15/04/2015,02:15:00,5,5,15/04/2015,16/04/2015,16/04/2019,15/04/2015,16/04/2015,05:15:00,15/04/2015 02:15,WDF12342109,15/04/2015 05:15,200,9448,16/04/2015 05:15,16/04/2015,05:15:00,Start,47.24,Morning,08:35:00,16/04/2015,16/04/2015 08:35,15/04/2015 04:55,Crocodiles,6:09 AM,15/04/2015 06:09,15/04/2015 18:58,16/04/2015 06:09,6:58 PM,0.120821764,NA,NA,NA,No,29.46,4.83,00:00:00,Yes,No,TRUE
123,WDF123,18/04/2015,02:15:00,2,4,18/04/2015,19/04/2015,19/04/2019,18/04/2015,19/04/2015,05:15:00,18/04/2015 02:15,WDF12342112,18/04/2015 05:15,235,12812,19/04/2015 05:15,19/04/2015,05:15:00,Start,54.51915,Morning,09:10:00,19/04/2015,19/04/2015 09:10,18/04/2015 03:40,Crocodiles,6:08 AM,18/04/2015 06:08,18/04/2015 18:57,19/04/2015 06:08,6:57 PM,0,NA,NA,NA,No,24.43,8.64,00:00:00,Yes,No,TRUE
136,WDM136,21/06/2016,02:15:00,1,0,21/06/2016,22/06/2016,22/06/2020,21/06/2016,22/06/2016,05:15:00,21/06/2016 02:15,WDM13642542,21/06/2016 05:15,195,9126,22/06/2016 05:15,22/06/2016,05:15:00,Start,46.8,Morning,08:30:00,22/06/2016,22/06/2016 08:30,21/06/2016 04:40,Dispersing,6:08 AM,21/06/2016 06:08,21/06/2016 19:02,22/06/2016 06:08,7:02 PM,10.19738497,NA,NA,NA,No,26.41,0,00:00:00,Yes,No,TRUE
136,WDM136,20/09/2016,02:15:00,2,3,20/09/2016,21/09/2016,21/09/2020,20/09/2016,21/09/2016,05:15:00,20/09/2016 02:15,WDM13642633,20/09/2016 05:15,365,21433,21/09/2016 05:15,21/09/2016,05:15:00,Start,58.72055,Morning,11:20:00,21/09/2016,21/09/2016 11:20,20/09/2016 04:55,Macho,6:03 AM,20/09/2016 06:03,20/09/2016 18:51,21/09/2016 06:03,6:51 PM,5.95383249,NA,NA,NA,No,31.72,0,00:00:00,Yes,No,TRUE
136,WDM136,30/09/2016,02:15:00,195,189,30/09/2016,01/10/2016,01/10/2020,30/09/2016,01/10/2016,05:15:00,30/09/2016 02:15,WDM13642643,30/09/2016 05:15,180,10586,01/10/2016 05:15,01/10/2016,05:15:00,Start,58.81111,Morning,08:15:00,01/10/2016,01/10/2016 08:15,30/09/2016 04:50,Macho,5:59 AM,30/09/2016 05:59,30/09/2016 18:47,01/10/2016 05:59,6:47 PM,0,NA,NA,NA,No,30.51,0,00:00:00,Yes,No,TRUE
136,WDM136,06/10/2016,02:15:00,9,7,06/10/2016,07/10/2016,07/10/2020,06/10/2016,07/10/2016,05:15:00,06/10/2016 02:15,WDM13642649,06/10/2016 05:15,290,9579,07/10/2016 05:15,07/10/2016,05:15:00,Start,33.03103,Morning,10:05:00,07/10/2016,07/10/2016 10:05,06/10/2016 04:55,Macho,5:57 AM,06/10/2016 05:57,06/10/2016 18:45,07/10/2016 05:57,6:45 PM,1.352174801,NA,NA,NA,No,29.67,0,00:00:00,Yes,No,TRUE
136,WDM136,12/10/2016,02:15:00,251,255,12/10/2016,13/10/2016,13/10/2020,12/10/2016,13/10/2016,05:15:00,12/10/2016 02:15,WDM13642655,12/10/2016 05:15,120,7360,13/10/2016 05:15,13/10/2016,05:15:00,Start,61.33333,NA,07:15:00,13/10/2016,13/10/2016 07:15,12/10/2016 04:25,Macho,5:55 AM,12/10/2016 05:55,12/10/2016 18:44,13/10/2016 05:55,6:44 PM,8.167716857,NA,NA,NA,No,29.54,0,00:00:00,Yes,No,TRUE
136,WDM136,03/11/2016,02:15:00,26,25,03/11/2016,04/11/2016,04/11/2020,03/11/2016,04/11/2016,05:15:00,03/11/2016 02:15,WDM13642677,03/11/2016 05:15,165,9684,04/11/2016 05:15,04/11/2016,05:15:00,Start,58.69091,Morning,08:00:00,04/11/2016,04/11/2016 08:00,03/11/2016 04:50,Macho,5:52 AM,03/11/2016 05:52,03/11/2016 18:41,04/11/2016 05:52,6:41 PM,0.527583876,NA,NA,NA,No,29.03,0,00:00:00,Yes,No,TRUE
136,WDM136,04/11/2016,02:15:00,10,9,04/11/2016,05/11/2016,05/11/2020,04/11/2016,05/11/2016,05:15:00,04/11/2016 02:15,WDM13642678,04/11/2016 05:15,405,18888,05/11/2016 05:15,05/11/2016,05:15:00,Start,46.63704,Morning,12:00:00,05/11/2016,05/11/2016 12:00,04/11/2016 04:50,Macho,5:52 AM,04/11/2016 05:52,04/11/2016 18:41,05/11/2016 05:52,6:41 PM,0.982679998,NA,NA,NA,No,29.24,0,00:00:00,Yes,No,TRUE
136,WDM136,11/11/2016,02:15:00,183,217,11/11/2016,12/11/2016,12/11/2020,11/11/2016,12/11/2016,05:15:00,11/11/2016 02:15,WDM13642685,11/11/2016 05:15,265,13846,12/11/2016 05:15,12/11/2016,05:15:00,Start,52.24906,Morning,09:40:00,12/11/2016,12/11/2016 09:40,11/11/2016 04:50,Macho,5:53 AM,11/11/2016 05:53,11/11/2016 18:42,12/11/2016 05:53,6:42 PM,8.924926602,NA,NA,NA,No,26.22,0,00:00:00,Yes,No,TRUE
136,WDM136,02/12/2016,02:15:00,3,11,02/12/2016,03/12/2016,03/12/2020,02/12/2016,03/12/2016,05:15:00,02/12/2016 02:15,WDM13642706,02/12/2016 05:15,100,1364,03/12/2016 05:15,03/12/2016,05:15:00,Start,13.64,NA,06:55:00,03/12/2016,03/12/2016 06:55,02/12/2016 04:55,Macho,5:57 AM,02/12/2016 05:57,02/12/2016 18:48,03/12/2016 05:57,6:48 PM,0.302451216,NA,NA,NA,No,27.39,0,00:00:00,Yes,No,TRUE
136,WDM136,19/01/2017,02:15:00,118,142,19/01/2017,20/01/2017,20/01/2021,19/01/2017,20/01/2017,05:15:00,19/01/2017 02:15,WDM13642754,19/01/2017 05:15,315,14135,20/01/2017 05:15,20/01/2017,05:15:00,Start,44.87302,Morning,10:30:00,20/01/2017,20/01/2017 10:30,19/01/2017 04:55,Crocodiles,6:19 AM,19/01/2017 06:19,19/01/2017 19:09,20/01/2017 06:19,7:09 PM,2.600177731,NA,NA,NA,No,0,0,00:00:00,Yes,No,TRUE
