,RoundedDT,ID,LocalDate,LocalTime,Duration,Moonlight,Denning,Intensity,DateTime,Time1,Time2,Stop,AirTC_1_Avg,RH_1,AirTC_2_Avg,RH_2,Solar1_kW_Avg,Solar2_kW_Avg,WS_mph_S_WVT,WindDir_D1_WVT,Rain_in_Tot
19453,15/10/2015 07:00,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 06:55,5,6,0,15.17,79.99,15.12,79.78,0.106,0.11,2.055,165.7,0
19454,15/10/2015 07:15,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 07:10,6,7,0,16.04,75.41,16.03,75.37,0.168,0.219,4.724,165.4,0
19455,15/10/2015 07:30,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 07:25,7,8,0,16.63,73.1,16.57,73.44,0.143,0.141,5.752,167.3,0
19456,15/10/2015 07:45,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 07:40,8,9,0,17.09,69.94,17.01,70.38,0.169,0.169,5.774,168.8,0
19457,15/10/2015 08:00,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 07:55,9,10,0,17.52,67.84,17.42,68.25,0.208,0.207,6.503,168.3,0
19458,15/10/2015 08:15,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 08:10,10,11,0,18.13,64.96,18.05,65.13,0.331,0.329,7.469,169.5,0
19459,15/10/2015 08:30,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 08:25,11,12,0,18.88,62.86,18.8,63.24,0.402,0.4,7.108,174.8,0
19460,15/10/2015 08:45,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 08:40,12,13,0,19.34,59.47,19.26,59.61,0.483,0.483,7.106,181.5,0
19461,15/10/2015 09:00,WDM133,15/10/2015,5H 40M 0S,210,0.177792141,No,37.08571,15/10/2015 08:55,13,14,1,19.74,58.08,19.69,58.05,0.504,0.505,6.029,175.8,0
19462,16/10/2015 05:30,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 05:30,0,1,0,13.76,81.6,13.64,82.1,0,0,0.512,195.2,0
19463,16/10/2015 05:45,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 05:45,1,2,0,13.49,81.9,13.38,82.6,0,0,0.997,221.5,0
19464,16/10/2015 06:00,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 06:00,2,3,0,13.54,82.7,13.41,83.5,0,0,2.312,212,0
19465,16/10/2015 06:15,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 06:15,3,4,0,13.42,81.7,13.29,82.3,0.002,0.002,2.997,202.6,0
19466,16/10/2015 06:30,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 06:30,4,5,0,13.29,82.3,13.17,82.8,0.015,0.015,1.579,208.8,0
19467,16/10/2015 06:45,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 06:45,5,6,0,13.41,81.7,13.33,82.2,0.063,0.063,0.313,281.9,0
19468,16/10/2015 07:00,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 07:00,6,7,0,14.19,77.24,14.11,77.55,0.095,0.123,0.174,339.7,0
19469,16/10/2015 07:15,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 07:15,7,8,0,15.23,74.36,15.25,74.19,0.078,0.163,2.181,191.9,0
19470,16/10/2015 07:30,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 07:30,8,9,0,16.33,69.78,16.39,69.68,0.206,0.124,3.037,183.6,0
19471,16/10/2015 07:45,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 07:45,9,10,0,17.25,65.74,17.31,65.37,0.3,0.246,3.34,171.4,0
19472,16/10/2015 08:00,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 08:00,10,11,0,18.21,66.99,18.23,67.23,0.363,0.361,5.208,166.4,0
19473,16/10/2015 08:15,WDM133,16/10/2015,5H 30M 0S,180,0.438483505,No,46.45,16/10/2015 08:15,11,12,1,18.67,68.58,18.63,68.72,0.438,0.442,6.764,176.3,0
19474,17/10/2015 05:30,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 05:25,0,1,0,16.88,82.7,16.75,83.4,0,0,2.517,217.5,0
19475,17/10/2015 05:45,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 05:40,1,2,0,16.82,82,16.69,82.6,0,0,3.897,216.4,0
19476,17/10/2015 06:00,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 05:55,2,3,0,16.79,81.8,16.65,82.5,0,0,3.585,208.3,0
19477,17/10/2015 06:15,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 06:10,3,4,0,16.68,82.6,16.55,83.3,0.002,0.002,4.217,213,0
19478,17/10/2015 06:30,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 06:25,4,5,0,16.59,83.1,16.47,83.8,0.013,0.013,4.212,215.9,0
19479,17/10/2015 06:45,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 06:40,5,6,0,16.66,82.7,16.55,83.2,0.056,0.056,4.92,204.2,0
19480,17/10/2015 07:00,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 06:55,6,7,0,17.05,80.7,16.97,80.9,0.122,0.123,4.646,194.8,0
19481,17/10/2015 07:15,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 07:10,7,8,0,17.39,80.6,17.31,81.1,0.112,0.111,4.04,187.5,0
19482,17/10/2015 07:30,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 07:25,8,9,0,17.61,79.01,17.53,79.18,0.156,0.142,4.214,174.2,0
19483,17/10/2015 07:45,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 07:40,9,10,0,18.4,74.6,18.38,74.64,0.273,0.228,4.745,157.7,0
19484,17/10/2015 08:00,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 07:55,10,11,0,18.83,72.16,18.8,72.4,0.196,0.194,5.319,151.3,0
19485,17/10/2015 08:15,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 08:10,11,12,0,19.27,68,19.24,68.1,0.275,0.274,3.937,158.6,0
19486,17/10/2015 08:30,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 08:25,12,13,0,20.5,60.01,20.53,59.43,0.48,0.451,4.656,132.3,0
19487,17/10/2015 08:45,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 08:40,13,14,0,21,58.62,21.02,58.52,0.523,0.512,4.206,152.9,0
19488,17/10/2015 09:00,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 08:55,14,15,0,21.25,55.91,21.25,55.77,0.46,0.458,3.987,152.7,0
19489,17/10/2015 09:15,WDM133,17/10/2015,5H 25M 0S,235,0.875251926,No,54.18298,17/10/2015 09:10,15,16,1,21.89,49.64,21.87,49.64,0.657,0.659,4.046,135.6,0
19490,18/10/2015 06:00,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 06:00,0,1,0,16.46,79.82,16.34,80.3,0,0,1.732,249.7,0
19491,18/10/2015 06:15,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 06:15,1,2,0,16.43,79.38,16.29,80.1,0.002,0.002,1.975,217.7,0
19492,18/10/2015 06:30,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 06:30,2,3,0,16.29,79.96,16.16,80.6,0.012,0.012,1.761,224.1,0
19493,18/10/2015 06:45,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 06:45,3,4,0,16.32,78.1,16.2,78.54,0.044,0.043,2.98,209.7,0
19494,18/10/2015 07:00,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 07:00,4,5,0,16.61,76.57,16.52,76.98,0.118,0.12,3.585,209.8,0
19495,18/10/2015 07:15,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 07:15,5,6,0,17.36,70.89,17.33,70.68,0.162,0.225,4.607,191.3,0
19496,18/10/2015 07:30,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 07:30,6,7,0,18.21,64.35,18.24,63.74,0.272,0.22,3.286,171.5,0
19497,18/10/2015 07:45,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 07:45,7,8,0,19.11,65.87,19.13,66.17,0.33,0.277,4.641,166.6,0
19498,18/10/2015 08:00,WDM133,18/10/2015,6H 0M 0S,130,1.520046487,No,49.27692,18/10/2015 08:00,8,9,1,18.9,70.46,18.89,70.53,0.35,0.351,4.545,158.5,0
19499,20/10/2015 05:15,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 05:20,0,1,0,17.24,78.37,17.12,79.01,0,0,2.817,175.9,0
19500,20/10/2015 05:30,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 05:35,1,2,0,17.17,79.08,17.05,79.69,0,0,2.13,135,0
19501,20/10/2015 05:45,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 05:50,2,3,0,17.1,79.55,16.99,80.1,0,0,1.286,167.1,0
19502,20/10/2015 06:00,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 06:05,3,4,0,17.01,79.86,16.89,80.6,0,0,1.15,134.2,0
19503,20/10/2015 06:15,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 06:20,4,5,0,16.75,81.8,16.61,82.6,0.001,0.002,2.212,151.8,0
19504,20/10/2015 06:30,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 06:35,5,6,0,16.47,82.9,16.32,83.9,0.007,0.007,1.77,168.7,0
19505,20/10/2015 06:45,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 06:50,6,7,0,16.43,82.4,16.31,83,0.03,0.03,1.606,154.3,0
19506,20/10/2015 07:00,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 07:05,7,8,0,16.5,81.9,16.4,82.3,0.043,0.056,1.349,167,0
19507,20/10/2015 07:15,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 07:20,8,9,0,16.71,81.2,16.63,81.5,0.089,0.087,1.407,212.2,0
19508,20/10/2015 07:30,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 07:35,9,10,0,17.03,78.98,16.97,79.35,0.125,0.121,2.995,171.4,0
19509,20/10/2015 07:45,WDM133,20/10/2015,5H 20M 0S,165,3.496248867,No,46.98788,20/10/2015 07:50,10,11,1,17.41,77.56,17.36,78.06,0.18,0.173,3.841,177.6,0
19510,22/10/2015 06:00,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 06:00,0,1,0,17.16,77.78,17.03,78.56,0,0,2.58,212.7,0
19511,22/10/2015 06:15,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 06:15,1,2,0,17.13,78.19,17.01,79,0,0.001,4.078,203.9,0
19512,22/10/2015 06:30,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 06:30,2,3,0,17.08,77.64,16.95,78.46,0.002,0.003,3.689,196.8,0
19513,22/10/2015 06:45,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 06:45,3,4,0,17.07,77.85,16.95,78.66,0.007,0.008,3.184,187.8,0
19514,22/10/2015 07:00,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 07:00,4,5,0,17.09,77.28,16.97,78.05,0.017,0.017,3.118,194.5,0
19515,22/10/2015 07:15,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 07:15,5,6,0,17.26,76.13,17.14,76.91,0.023,0.024,2.881,177.7,0
19516,22/10/2015 07:30,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 07:30,6,7,0,17.33,74.81,17.22,75.42,0.029,0.029,1.986,168.7,0
19517,22/10/2015 07:45,WDM133,22/10/2015,6H 0M 0S,125,6.207147103,No,55.312,22/10/2015 07:45,7,8,1,17.56,76.57,17.45,77.35,0.05,0.05,2.994,170.7,0
19518,25/10/2015 06:00,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 06:05,0,1,0,14.68,87.8,14.54,88.6,0,0,0.608,201,0
19519,25/10/2015 06:15,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 06:20,1,2,0,14.49,88.3,14.38,89.5,0.002,0.002,0.31,274.3,0
19520,25/10/2015 06:30,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 06:35,2,3,0,14.47,87.4,14.36,88.1,0.019,0.02,1.35,265.1,0
19521,25/10/2015 06:45,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 06:50,3,4,0,14.26,88.3,14.19,88.8,0.075,0.076,0.548,175.3,0
19522,25/10/2015 07:00,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 07:05,4,5,0,15.02,83.3,15,82.9,0.132,0.132,2.453,163,0
19523,25/10/2015 07:15,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 07:20,5,6,0,15.43,82.2,15.47,81.8,0.152,0.184,2.631,137.6,0
19524,25/10/2015 07:30,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 07:35,6,7,0,15.75,80.3,15.82,79.57,0.195,0.158,2.111,123.8,0
19525,25/10/2015 07:45,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 07:50,7,8,0,16.46,78.28,16.48,77.43,0.313,0.296,1.679,92.4,0
19526,25/10/2015 08:00,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 08:05,8,9,0,17.44,75.67,17.44,75.16,0.37,0.369,2.546,95.3,0
19527,25/10/2015 08:15,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 08:20,9,10,0,18.52,72.55,18.56,72.95,0.452,0.447,2.477,89.1,0
19528,25/10/2015 08:30,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 08:35,10,11,0,19.13,67.1,19.08,66.62,0.564,0.558,3.271,96.6,0
19529,25/10/2015 08:45,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 08:50,11,12,0,20.52,62.12,20.51,62.32,0.588,0.593,5.637,169.4,0
19530,25/10/2015 09:00,WDM133,25/10/2015,6H 5M 0S,195,10.34136066,No,45.12308,25/10/2015 09:05,12,13,1,21.13,59.33,21.07,59.17,0.649,0.655,6.529,166.5,0
19531,28/10/2015 06:00,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 05:55,0,1,0,15.67,88.2,15.52,89.4,0,0,2.025,168.1,0
19532,28/10/2015 06:15,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 06:10,1,2,0,15.6,88.6,15.45,90.1,0.004,0.004,2.053,133,0
19533,28/10/2015 06:30,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 06:25,2,3,0,15.48,89,15.34,90.3,0.016,0.016,1.122,129.2,0
19534,28/10/2015 06:45,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 06:40,3,4,0,15.62,88.2,15.5,89.1,0.048,0.046,2.136,156.6,0
19535,28/10/2015 07:00,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 06:55,4,5,0,15.89,87.6,15.79,88.6,0.06,0.059,1.965,170.8,0
19536,28/10/2015 07:15,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 07:10,5,6,0,16.08,85.8,16.03,85.9,0.084,0.097,0.921,185,0
19537,28/10/2015 07:30,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 07:25,6,7,0,16.47,84.6,16.45,84.4,0.156,0.108,2.169,178.9,0
19538,28/10/2015 07:45,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 07:40,7,8,0,17.09,81.1,17.11,80.5,0.228,0.219,2.277,173.6,0
19539,28/10/2015 08:00,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 07:55,8,9,0,17.94,76.57,18,76.13,0.346,0.345,3.843,183.3,0
19540,28/10/2015 08:15,WDM133,28/10/2015,5H 55M 0S,150,9.865219299,No,47.74667,28/10/2015 08:10,9,10,1,18.76,73.16,18.79,72.68,0.421,0.424,4.809,179.4,0
19541,30/10/2015 05:00,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 05:00,0,1,0,16.36,81.7,16.23,82.5,0,0,2.826,249.4,0
19542,30/10/2015 05:15,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 05:15,1,2,0,16.26,81.6,16.11,82.4,0,0,2.19,229.5,0
19543,30/10/2015 05:30,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 05:30,2,3,0,15.72,84,15.54,85,0,0,0.856,83.6,0
19544,30/10/2015 05:45,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 05:45,3,4,0,15.68,82.1,15.52,82.9,0,0,1.134,182.7,0
19545,30/10/2015 06:00,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 06:00,4,5,0,15.56,83.3,15.4,84.1,0,0,1.31,192.6,0
19546,30/10/2015 06:15,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 06:15,5,6,0,15.21,84.7,15.07,85.4,0.003,0.003,0.821,245.8,0
19547,30/10/2015 06:30,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 06:30,6,7,0,15.1,85.1,14.98,85.8,0.011,0.011,2.124,283.3,0
19548,30/10/2015 06:45,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 06:45,7,8,0,15.16,84.7,15.05,85.3,0.043,0.043,0.584,261.9,0
19549,30/10/2015 07:00,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 07:00,8,9,0,15.55,84.8,15.44,85.5,0.074,0.074,0.886,242.1,0
19550,30/10/2015 07:15,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 07:15,9,10,0,16.18,82.8,16.1,83.3,0.1,0.1,1.598,209.9,0
19551,30/10/2015 07:30,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 07:30,10,11,0,16.9,80.9,16.82,81.4,0.131,0.13,3.138,187.8,0
19552,30/10/2015 07:45,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 07:45,11,12,0,17.55,77.42,17.49,77.46,0.226,0.224,4.495,172.2,0
19553,30/10/2015 08:00,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 08:00,12,13,0,18.52,72,18.47,71.73,0.326,0.325,5.446,169.6,0
19554,30/10/2015 08:15,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 08:15,13,14,0,19.25,69.63,19.21,69.8,0.334,0.333,4.709,166.7,0
19555,30/10/2015 08:30,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 08:30,14,15,0,20.07,66.41,20.09,66.21,0.487,0.49,4.86,171.7,0
19556,30/10/2015 08:45,WDM133,30/10/2015,5H 0M 0S,240,6.885771525,No,52.82917,30/10/2015 08:45,15,16,1,20.76,64.95,20.78,65.05,0.549,0.551,4.952,180.7,0
19557,02/11/2015 06:00,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 05:55,0,1,0,14.57,83.3,14.45,83.7,0,0,1.124,265.9,0
19558,02/11/2015 06:15,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 06:10,1,2,0,14.59,82.5,14.48,83,0.005,0.005,0.829,295.2,0
19559,02/11/2015 06:30,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 06:25,2,3,0,14.71,81.6,14.6,82,0.013,0.014,0.723,271.3,0
19560,02/11/2015 06:45,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 06:40,3,4,0,14.81,83.3,14.7,84.2,0.026,0.026,0.559,181.3,0
19561,02/11/2015 07:00,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 06:55,4,5,0,14.82,82.7,14.7,83.4,0.045,0.044,1.669,186.6,0
19562,02/11/2015 07:15,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 07:10,5,6,0,15.16,81.5,15.09,81.5,0.104,0.117,1.613,166.4,0
19563,02/11/2015 07:30,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 07:25,6,7,0,16.22,76.35,16.28,76.11,0.189,0.103,1.555,182.9,0
19564,02/11/2015 07:45,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 07:40,7,8,0,17.08,71.47,17.12,70.63,0.325,0.308,1.582,190.5,0
19565,02/11/2015 08:00,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 07:55,8,9,0,18.03,67.24,18.13,66.66,0.38,0.368,2.816,154.5,0
19566,02/11/2015 08:15,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 08:10,9,10,0,18.72,65.44,18.81,65.71,0.405,0.403,2.223,116.3,0
19567,02/11/2015 08:30,WDM133,02/11/2015,5H 55M 0S,165,3.033865088,No,62.58182,02/11/2015 08:25,10,11,1,19.46,67.03,19.49,66.66,0.513,0.517,1.987,127.6,0
19568,04/11/2015 05:30,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 05:35,0,1,0,15.27,91.9,15.13,93.7,0,0,0.854,212.1,0
19569,04/11/2015 05:45,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 05:50,1,2,0,15.32,91.8,15.18,93.4,0,0,1.649,231.2,0
19570,04/11/2015 06:00,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 06:05,2,3,0,15.12,92.4,14.98,94.2,0,0,0.624,132.2,0
19571,04/11/2015 06:15,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 06:20,3,4,0,15.03,92.3,14.88,94.1,0.002,0.002,1.166,212,0
19572,04/11/2015 06:30,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 06:35,4,5,0,14.94,93.2,14.81,94.8,0.01,0.01,1.467,254.5,0
19573,04/11/2015 06:45,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 06:50,5,6,0,14.96,93.5,14.82,95.1,0.026,0.026,1.294,189.8,0
19574,04/11/2015 07:00,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 07:05,6,7,0,15.06,94,14.93,95.5,0.078,0.084,2.401,214.4,0
19575,04/11/2015 07:15,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 07:20,7,8,0,15.57,93.3,15.41,95.2,0.146,0.141,2.035,277.1,0
19576,04/11/2015 07:30,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 07:35,8,9,0,16.5,88.9,16.35,90.3,0.241,0.156,1.221,35.57,0
19577,04/11/2015 07:45,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 07:50,9,10,0,16.94,88.1,16.92,89,0.164,0.143,3.374,106.7,0
19578,04/11/2015 08:00,WDM133,04/11/2015,5H 35M 0S,170,1.384783733,No,54.52353,04/11/2015 08:05,10,11,1,16.51,88.5,16.46,89.6,0.151,0.152,3.638,130.4,0
19579,05/11/2015 06:45,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 06:50,0,1,0,15.68,94.4,15.55,95.9,0.001,0.002,0.589,159.5,1.27
19580,05/11/2015 07:00,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 07:05,1,2,0,15.71,94.3,15.58,95.9,0.006,0.006,0.929,242.8,0.254
19581,05/11/2015 07:15,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 07:20,2,3,0,15.69,94,15.54,95.8,0.021,0.022,0.355,238.8,0
19582,05/11/2015 07:30,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 07:35,3,4,0,15.66,92.7,15.48,94.7,0.03,0.031,2.479,179.6,0.254
19583,05/11/2015 07:45,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 07:50,4,5,0,15.69,92.5,15.55,94.2,0.033,0.034,3.217,203.3,0
19584,05/11/2015 08:00,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 08:05,5,6,0,15.72,92.5,15.58,94,0.027,0.028,4.049,212.4,0.254
19585,05/11/2015 08:15,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 08:20,6,7,0,15.73,92.1,15.6,93.6,0.038,0.039,3.351,230.3,0.508
19586,05/11/2015 08:30,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 08:35,7,8,0,15.89,92.7,15.78,94.1,0.094,0.094,1.203,268.6,0.254
19587,05/11/2015 08:45,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 08:50,8,9,0,16.2,92,16.07,93.6,0.261,0.262,1.264,273.1,0.254
19588,05/11/2015 09:00,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 09:05,9,10,0,17.04,89.8,16.94,91.6,0.52,0.521,1.757,243.8,0
19589,05/11/2015 09:15,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 09:20,10,11,0,17.78,85.8,17.81,85.9,0.672,0.676,4.277,224.1,0
19590,05/11/2015 09:30,WDM133,05/11/2015,6H 50M 0S,320,0.843666751,No,73.05,05/11/2015 09:35,11,12,0,18.25,79.55,18.31,78.64,0.67,0.684,5.657,193,0
