Dog,ID,UTC.Date,UTC.Time,ActivityX,ActivityY,LocalDate,LocalDate2,LocalTime,timedate,conc,timedate.local,Duration,SumAct,SSDateTime,SSDate,SSTime,Bout,Intensity,PartOfDay,Stop.time.or.start,StopTime_Previous,Pack,Dusk,Dawn,Moonlight,Moonlight_before,Babysit,Babysit morning,Babysit evening,Denning,Temperature,Temp_cent,Rainfall,n
133,WDM133,18/12/2015,02:40:00,10,13,18/12/2015,18/12/2015,05:40:00,18/12/2015 02:40,WDM13342356,18/12/2015 05:40,150,6901,18/12/2015 05:40,18/12/2015,05:40:00,Start,46.00667,Morning,08:10:00,18/12/2015 05:00,Wobbegongs,18/12/2015 06:04,18/12/2015 18:55,3.608383569,1.883904038,no,no,no,No,24.75,-2.924737604,0,1
133,WDM133,15/11/2015,03:25:00,8,13,15/11/2015,15/11/2015,06:25:00,15/11/2015 03:25,WDM13342323,15/11/2015 06:25,140,6215,15/11/2015 06:25,15/11/2015,06:25:00,Start,44.39286,Morning,08:45:00,15/11/2015 06:10,Wobbegongs,15/11/2015 05:53,15/11/2015 18:43,0.626974749,0.597902608,no,no,no,No,24.58,-3.094737604,4.064,1
133,WDM133,05/01/2016,02:50:00,14,17,05/01/2016,05/01/2016,05:50:00,05/01/2016 02:50,WDM13342374,05/01/2016 05:50,305,16402,05/01/2016 05:50,05/01/2016,05:50:00,Start,53.77705,Morning,10:55:00,05/01/2016 05:35,Wobbegongs,05/01/2016 06:13,05/01/2016 19:04,0.414144646,6.057751977,no,no,no,No,24.37,-3.304737604,3.302,1
133,WDM133,19/12/2015,02:40:00,3,7,19/12/2015,19/12/2015,05:40:00,19/12/2015 02:40,WDM13342357,19/12/2015 05:40,115,3061,19/12/2015 05:40,19/12/2015,05:40:00,Start,26.61739,Morning,07:35:00,19/12/2015 04:30,Wobbegongs,19/12/2015 06:04,19/12/2015 18:56,4.906921585,0.458106608,no,no,no,No,24.12,-3.554737604,0,1
133,WDM133,18/11/2015,02:45:00,232,255,18/11/2015,18/11/2015,05:45:00,18/11/2015 02:45,WDM13342326,18/11/2015 05:45,165,9080,18/11/2015 05:45,18/11/2015,05:45:00,Start,55.0303,Morning,08:30:00,18/11/2015 05:20,Wobbegongs,18/11/2015 05:53,18/11/2015 18:43,3.013427005,11.09762939,no,no,no,No,23.09,-4.584737604,5.334,1
133,WDM133,27/11/2015,02:30:00,3,4,27/11/2015,27/11/2015,05:30:00,27/11/2015 02:30,WDM13342335,27/11/2015 05:30,175,8932,27/11/2015 05:30,27/11/2015,05:30:00,Start,51.04,Morning,08:25:00,27/11/2015 04:40,Wobbegongs,27/11/2015 05:56,27/11/2015 18:46,9.060440053,5.199579743,no,no,no,No,22.42,-5.254737604,3.302,1
135,WDM135,17/03/2017,03:00:00,5,5,17/03/2017,17/03/2017,06:00:00,17/03/2017 03:00,WDM13542811,17/03/2017 06:00,165,8815,17/03/2017 06:00,17/03/2017,06:00:00,Start,53.42424,Morning,08:45:00,17/03/2017 05:45,Toucan,17/03/2017 06:18,17/03/2017 19:06,5.356463334,4.87838656,no,no,no,No,NA,NA,NA,1
135,WDM135,22/03/2017,02:05:00,102,112,22/03/2017,22/03/2017,05:05:00,22/03/2017 02:05,WDM13542816,22/03/2017 05:05,265,6391,22/03/2017 05:05,22/03/2017,05:05:00,Start,24.11698,Morning,09:30:00,22/03/2017 03:45,Toucan,22/03/2017 06:16,22/03/2017 19:04,0.867017137,5.356463334,no,no,no,No,NA,NA,NA,1
135,WDM135,25/03/2017,03:00:00,79,85,25/03/2017,25/03/2017,06:00:00,25/03/2017 03:00,WDM13542819,25/03/2017 06:00,145,6413,25/03/2017 06:00,25/03/2017,06:00:00,Start,44.22759,Morning,08:25:00,25/03/2017 05:45,Toucan,25/03/2017 06:15,25/03/2017 19:03,0.041822398,0.867017137,no,no,no,No,NA,NA,NA,1
135,WDM135,28/03/2017,02:30:00,6,8,28/03/2017,28/03/2017,05:30:00,28/03/2017 02:30,WDM13542822,28/03/2017 05:30,180,5989,28/03/2017 05:30,28/03/2017,05:30:00,Start,33.27222,Morning,08:30:00,28/03/2017 05:15,Toucan,28/03/2017 06:14,28/03/2017 19:02,0.003009252,0.041822398,no,no,no,No,NA,NA,NA,1
135,WDM135,29/03/2017,02:20:00,76,90,29/03/2017,29/03/2017,05:20:00,29/03/2017 02:20,WDM13542823,29/03/2017 05:20,140,6641,29/03/2017 05:20,29/03/2017,05:20:00,Start,47.43571,Morning,07:40:00,29/03/2017 05:05,Toucan,29/03/2017 06:14,29/03/2017 19:02,0.074604063,0.003009252,no,no,no,No,NA,NA,NA,1
135,WDM135,30/03/2017,02:15:00,60,55,30/03/2017,30/03/2017,05:15:00,30/03/2017 02:15,WDM13542824,30/03/2017 05:15,210,7545,30/03/2017 05:15,30/03/2017,05:15:00,Start,35.92857,Morning,08:45:00,30/03/2017 03:25,Toucan,30/03/2017 06:13,30/03/2017 19:02,0.281507499,0.074604063,no,no,no,No,NA,NA,NA,1
135,WDM135,31/03/2017,02:35:00,21,19,31/03/2017,31/03/2017,05:35:00,31/03/2017 02:35,WDM13542825,31/03/2017 05:35,140,5959,31/03/2017 05:35,31/03/2017,05:35:00,Start,42.56429,Morning,07:55:00,31/03/2017 04:15,Toucan,31/03/2017 06:13,31/03/2017 19:01,0.684286181,0.281507499,no,no,no,No,NA,NA,NA,1
135,WDM135,01/04/2017,02:50:00,10,11,01/04/2017,01/04/2017,05:50:00,01/04/2017 02:50,WDM13542826,01/04/2017 05:50,235,4008,01/04/2017 05:50,01/04/2017,05:50:00,Start,17.05532,Morning,09:45:00,01/04/2017 05:10,Toucan,01/04/2017 06:13,01/04/2017 19:01,1.328972872,0.684286181,no,no,no,No,NA,NA,NA,1
135,WDM135,02/04/2017,02:50:00,28,41,02/04/2017,02/04/2017,05:50:00,02/04/2017 02:50,WDM13542827,02/04/2017 05:50,165,7019,02/04/2017 05:50,02/04/2017,05:50:00,Start,42.53939,Morning,08:35:00,02/04/2017 05:10,Toucan,02/04/2017 06:12,02/04/2017 19:01,2.226719522,1.328972872,no,no,no,No,NA,NA,NA,1
135,WDM135,03/04/2017,02:40:00,167,140,03/04/2017,03/04/2017,05:40:00,03/04/2017 02:40,WDM13542828,03/04/2017 05:40,205,6824,03/04/2017 05:40,03/04/2017,05:40:00,Start,33.2878,Morning,09:05:00,03/04/2017 05:15,Toucan,03/04/2017 06:12,03/04/2017 19:01,3.359525465,2.226719522,no,no,no,No,NA,NA,NA,1
135,WDM135,04/04/2017,02:30:00,2,5,04/04/2017,04/04/2017,05:30:00,04/04/2017 02:30,WDM13542829,04/04/2017 05:30,175,5298,04/04/2017 05:30,04/04/2017,05:30:00,Start,30.27429,Morning,08:25:00,04/04/2017 04:30,Toucan,04/04/2017 06:12,04/04/2017 19:00,4.660381777,3.359525465,no,no,no,No,NA,NA,NA,1
135,WDM135,05/04/2017,02:30:00,99,99,05/04/2017,05/04/2017,05:30:00,05/04/2017 02:30,WDM13542830,05/04/2017 05:30,190,4152,05/04/2017 05:30,05/04/2017,05:30:00,Start,21.85263,Morning,08:40:00,05/04/2017 04:15,Toucan,05/04/2017 06:11,05/04/2017 19:00,6.056881704,4.660381777,no,no,no,No,NA,NA,NA,1
135,WDM135,06/04/2017,02:45:00,83,58,06/04/2017,06/04/2017,05:45:00,06/04/2017 02:45,WDM13542831,06/04/2017 05:45,150,3471,06/04/2017 05:45,06/04/2017,05:45:00,Start,23.14,Morning,08:15:00,06/04/2017 05:30,Toucan,06/04/2017 06:11,06/04/2017 19:00,7.445540381,6.056881704,no,no,no,No,NA,NA,NA,1
135,WDM135,07/04/2017,02:45:00,126,115,07/04/2017,07/04/2017,05:45:00,07/04/2017 02:45,WDM13542832,07/04/2017 05:45,195,9090,07/04/2017 05:45,07/04/2017,05:45:00,Start,46.61538,Morning,09:00:00,07/04/2017 04:30,Toucan,07/04/2017 06:11,07/04/2017 18:59,8.763965541,7.445540381,no,no,no,No,NA,NA,NA,1
135,WDM135,08/04/2017,02:40:00,14,12,08/04/2017,08/04/2017,05:40:00,08/04/2017 02:40,WDM13542833,08/04/2017 05:40,200,7000,08/04/2017 05:40,08/04/2017,05:40:00,Start,35,Morning,09:00:00,08/04/2017 04:50,Toucan,08/04/2017 06:11,08/04/2017 18:59,9.934602792,8.763965541,no,no,no,No,NA,NA,NA,1
135,WDM135,09/04/2017,03:05:00,4,3,09/04/2017,09/04/2017,06:05:00,09/04/2017 03:05,WDM13542834,09/04/2017 06:05,140,4201,09/04/2017 06:05,09/04/2017,06:05:00,Start,30.00714,Morning,08:25:00,09/04/2017 05:30,Toucan,09/04/2017 06:10,09/04/2017 18:59,10.93009929,9.934602792,no,no,no,No,NA,NA,NA,1
135,WDM135,11/04/2017,03:00:00,18,14,11/04/2017,11/04/2017,06:00:00,11/04/2017 03:00,WDM13542836,11/04/2017 06:00,150,6472,11/04/2017 06:00,11/04/2017,06:00:00,Start,43.14667,Morning,08:30:00,11/04/2017 03:55,Toucan,11/04/2017 06:10,11/04/2017 18:58,10.91325083,10.93009929,no,no,no,No,NA,NA,NA,1
135,WDM135,12/04/2017,02:35:00,0,3,12/04/2017,12/04/2017,05:35:00,12/04/2017 02:35,WDM13542837,12/04/2017 05:35,180,6745,12/04/2017 05:35,12/04/2017,05:35:00,Start,37.47222,Morning,08:35:00,12/04/2017 05:15,Toucan,12/04/2017 06:09,12/04/2017 18:58,9.827707627,10.91325083,no,no,no,No,NA,NA,NA,1
135,WDM135,14/04/2017,03:10:00,81,114,14/04/2017,14/04/2017,06:10:00,14/04/2017 03:10,WDM13542839,14/04/2017 06:10,105,3821,14/04/2017 06:10,14/04/2017,06:10:00,Start,36.39048,Morning,07:55:00,14/04/2017 05:35,Toucan,14/04/2017 06:09,14/04/2017 18:58,7.425885526,9.827707627,no,no,no,No,NA,NA,NA,1
135,WDM135,04/08/2016,02:40:00,16,17,04/08/2016,04/08/2016,05:40:00,04/08/2016 02:40,WDM13542586,04/08/2016 05:40,295,12724,04/08/2016 05:40,04/08/2016,05:40:00,Start,43.1322,Morning,10:35:00,04/08/2016 04:10,Toucan,04/08/2016 06:14,04/08/2016 19:05,0.084599428,10.36352514,no,no,no,No,NA,NA,0,1
135,WDM135,05/08/2016,03:45:00,23,13,05/08/2016,05/08/2016,06:45:00,05/08/2016 03:45,WDM13542587,05/08/2016 06:45,50,1499,05/08/2016 06:45,05/08/2016,06:45:00,Start,29.98,Morning,07:35:00,05/08/2016 06:00,Toucan,05/08/2016 06:14,05/08/2016 19:05,0.258947516,0.084599428,no,no,no,No,NA,NA,15,1
135,WDM135,19/01/2017,02:35:00,11,15,19/01/2017,19/01/2017,05:35:00,19/01/2017 02:35,WDM13542754,19/01/2017 05:35,185,8417,19/01/2017 05:35,19/01/2017,05:35:00,Start,45.4973,Morning,08:40:00,19/01/2017 04:55,Toucan,19/01/2017 06:19,19/01/2017 19:09,2.600177731,0.258947516,no,no,no,No,NA,NA,0,1
135,WDM135,20/01/2017,03:15:00,70,89,20/01/2017,20/01/2017,06:15:00,20/01/2017 03:15,WDM13542755,20/01/2017 06:15,145,4777,20/01/2017 06:15,20/01/2017,06:15:00,Start,32.94483,Morning,08:40:00,20/01/2017 06:00,Toucan,20/01/2017 06:19,20/01/2017 19:09,1.810663654,2.600177731,no,no,no,No,NA,NA,0,1
135,WDM135,21/01/2017,03:05:00,167,159,21/01/2017,21/01/2017,06:05:00,21/01/2017 03:05,WDM13542756,21/01/2017 06:05,155,7472,21/01/2017 06:05,21/01/2017,06:05:00,Start,48.20645,Morning,08:40:00,21/01/2017 04:30,Toucan,21/01/2017 06:19,21/01/2017 19:09,1.177140178,1.810663654,no,no,no,No,NA,NA,0,1
135,WDM135,22/01/2017,02:55:00,117,119,22/01/2017,22/01/2017,05:55:00,22/01/2017 02:55,WDM13542757,22/01/2017 05:55,255,8344,22/01/2017 05:55,22/01/2017,05:55:00,Start,32.72157,Morning,10:10:00,22/01/2017 05:10,Toucan,22/01/2017 06:20,22/01/2017 19:10,0.690143802,1.177140178,no,no,no,No,NA,NA,0,1
135,WDM135,23/01/2017,03:45:00,107,122,23/01/2017,23/01/2017,06:45:00,23/01/2017 03:45,WDM13542758,23/01/2017 06:45,315,11648,23/01/2017 06:45,23/01/2017,06:45:00,Start,36.97778,Morning,12:00:00,23/01/2017 05:40,Toucan,23/01/2017 06:20,23/01/2017 19:10,0.349391743,0.690143802,no,no,no,No,NA,NA,0,1
135,WDM135,24/01/2017,02:35:00,7,6,24/01/2017,24/01/2017,05:35:00,24/01/2017 02:35,WDM13542759,24/01/2017 05:35,165,10101,24/01/2017 05:35,24/01/2017,05:35:00,Start,61.21818,Morning,08:20:00,24/01/2017 04:20,Toucan,24/01/2017 06:20,24/01/2017 19:10,0.138769844,0.349391743,no,no,no,No,NA,NA,0,1
135,WDM135,25/01/2017,03:00:00,96,69,25/01/2017,25/01/2017,06:00:00,25/01/2017 03:00,WDM13542760,25/01/2017 06:00,235,11526,25/01/2017 06:00,25/01/2017,06:00:00,Start,49.04681,Morning,09:55:00,25/01/2017 05:45,Toucan,25/01/2017 06:20,25/01/2017 19:10,0.033627733,0.138769844,no,no,no,No,NA,NA,0,1
135,WDM135,26/01/2017,02:55:00,1,4,26/01/2017,26/01/2017,05:55:00,26/01/2017 02:55,WDM13542761,26/01/2017 05:55,165,9253,26/01/2017 05:55,26/01/2017,05:55:00,Start,56.07879,Morning,08:40:00,26/01/2017 05:30,Toucan,26/01/2017 06:21,26/01/2017 19:11,0.001791891,0.033627733,no,no,no,No,NA,NA,0,1
135,WDM135,28/01/2017,02:20:00,1,0,28/01/2017,28/01/2017,05:20:00,28/01/2017 02:20,WDM13542763,28/01/2017 05:20,215,8334,28/01/2017 05:20,28/01/2017,05:20:00,Start,38.76279,Morning,08:55:00,28/01/2017 05:00,Toucan,28/01/2017 06:21,28/01/2017 19:11,0.000501373,0.001791891,no,no,no,No,NA,NA,0,1
135,WDM135,29/01/2017,02:10:00,9,5,29/01/2017,29/01/2017,05:10:00,29/01/2017 02:10,WDM13542764,29/01/2017 05:10,250,12961,29/01/2017 05:10,29/01/2017,05:10:00,Start,51.844,Morning,09:20:00,29/01/2017 04:25,Toucan,29/01/2017 06:21,29/01/2017 19:11,0.056385673,0.000501373,no,no,no,No,NA,NA,2.29,1
135,WDM135,30/01/2017,03:05:00,71,86,30/01/2017,30/01/2017,06:05:00,30/01/2017 03:05,WDM13542765,30/01/2017 06:05,205,9811,30/01/2017 06:05,30/01/2017,06:05:00,Start,47.85854,Morning,09:30:00,30/01/2017 04:10,Toucan,30/01/2017 06:22,30/01/2017 19:11,0.222751618,0.056385673,no,no,no,No,NA,NA,0,1
135,WDM135,01/02/2017,02:20:00,28,25,01/02/2017,01/02/2017,05:20:00,01/02/2017 02:20,WDM13542767,01/02/2017 05:20,160,8050,01/02/2017 05:20,01/02/2017,05:20:00,Start,50.3125,Morning,08:00:00,01/02/2017 04:35,Toucan,01/02/2017 06:22,01/02/2017 19:11,1.079228135,0.222751618,no,no,no,No,NA,NA,0,1
135,WDM135,02/02/2017,02:45:00,57,43,02/02/2017,02/02/2017,05:45:00,02/02/2017 02:45,WDM13542768,02/02/2017 05:45,145,8769,02/02/2017 05:45,02/02/2017,05:45:00,Start,60.47586,Morning,08:10:00,02/02/2017 05:30,Toucan,02/02/2017 06:22,02/02/2017 19:12,1.839831531,1.079228135,no,no,no,No,NA,NA,0,1
135,WDM135,19/08/2016,03:10:00,90,109,19/08/2016,19/08/2016,06:10:00,19/08/2016 03:10,WDM13542601,19/08/2016 06:10,105,10221,19/08/2016 06:10,19/08/2016,06:10:00,Start,49.85854,Morning,09:35:00,19/08/2016 04:10,Toucan,19/08/2016 06:12,19/08/2016 19:02,10.06763154,10.06763154,no,no,no,No,32.89,5.215262396,0,1
135,WDM135,16/03/2017,02:45:00,76,78,16/03/2017,16/03/2017,05:45:00,16/03/2017 02:45,WDM13542810,16/03/2017 05:45,170,6148,16/03/2017 05:45,16/03/2017,05:45:00,Start,36.16471,Morning,08:35:00,16/03/2017 03:55,Toucan,16/03/2017 06:18,16/03/2017 19:06,6.56696606,6.56696606,no,no,no,No,32.7,5.025262396,0,1
135,WDM135,19/09/2016,02:10:00,67,74,19/09/2016,19/09/2016,05:10:00,19/09/2016 02:10,WDM13542632,19/09/2016 05:10,210,11630,19/09/2016 05:10,19/09/2016,05:10:00,Start,55.38095,Morning,08:40:00,19/09/2016 04:30,Toucan,19/09/2016 06:03,19/09/2016 18:51,7.527221661,7.527221661,no,no,no,No,32.17,4.495262396,0,1
135,WDM135,08/03/2017,02:55:00,55,66,08/03/2017,08/03/2017,05:55:00,08/03/2017 02:55,WDM13542802,08/03/2017 05:55,170,8089,08/03/2017 05:55,08/03/2017,05:55:00,Start,47.58235,Morning,08:45:00,08/03/2017 04:50,Toucan,08/03/2017 06:20,08/03/2017 19:08,7.958426096,1.046979462,no,no,no,No,31.86,4.185262396,0,1
135,WDM135,07/03/2017,03:00:00,15,22,07/03/2017,07/03/2017,06:00:00,07/03/2017 03:00,WDM13542801,07/03/2017 06:00,165,7961,07/03/2017 06:00,07/03/2017,06:00:00,Start,48.24848,Morning,08:45:00,07/03/2017 04:30,Toucan,07/03/2017 06:20,07/03/2017 19:08,6.497769981,6.497769981,no,no,no,No,31.8,4.125262396,0,1
135,WDM135,20/09/2016,02:50:00,66,68,20/09/2016,20/09/2016,05:50:00,20/09/2016 02:50,WDM13542633,20/09/2016 05:50,140,7267,20/09/2016 05:50,20/09/2016,05:50:00,Start,51.90714,Morning,08:10:00,20/09/2016 05:00,Toucan,20/09/2016 06:03,20/09/2016 18:51,5.95383249,5.95383249,no,no,no,No,31.72,4.045262396,0,1
135,WDM135,09/03/2017,02:55:00,0,1,09/03/2017,09/03/2017,05:55:00,09/03/2017 02:55,WDM13542803,09/03/2017 05:55,210,9936,09/03/2017 05:55,09/03/2017,05:55:00,Start,47.31429,Morning,09:25:00,09/03/2017 05:30,Toucan,09/03/2017 06:20,09/03/2017 19:08,9.307958208,5.95383249,no,no,no,No,31.66,3.985262396,0,1
135,WDM135,31/10/2016,02:15:00,21,32,31/10/2016,31/10/2016,05:15:00,31/10/2016 02:15,WDM13542674,31/10/2016 05:15,190,8171,31/10/2016 05:15,31/10/2016,05:15:00,Start,43.00526,Morning,08:25:00,31/10/2016 03:30,Toucan,31/10/2016 05:52,31/10/2016 18:41,0.011804482,0.011804482,no,no,no,No,31.49,3.815262396,0,1
135,WDM135,08/10/2016,02:40:00,193,195,08/10/2016,08/10/2016,05:40:00,08/10/2016 02:40,WDM13542651,08/10/2016 05:40,175,9602,08/10/2016 05:40,08/10/2016,05:40:00,Start,54.86857,Morning,08:35:00,08/10/2016 03:55,Toucan,08/10/2016 05:57,08/10/2016 18:45,3.010913625,3.662109802,no,no,no,No,31.46,3.785262396,0,1
135,WDM135,13/10/2016,02:20:00,58,66,13/10/2016,13/10/2016,05:20:00,13/10/2016 02:20,WDM13542656,13/10/2016 05:20,185,9983,13/10/2016 05:20,13/10/2016,05:20:00,Start,53.96216,Morning,08:25:00,13/10/2016 04:20,Toucan,13/10/2016 05:55,13/10/2016 18:43,9.501168824,11.19502604,no,no,no,No,31.42,3.745262396,0,1
135,WDM135,11/03/2017,02:45:00,1,0,11/03/2017,11/03/2017,05:45:00,11/03/2017 02:45,WDM13542805,11/03/2017 05:45,180,5197,11/03/2017 05:45,11/03/2017,05:45:00,Start,28.87222,Morning,08:45:00,11/03/2017 05:30,Toucan,11/03/2017 06:19,11/03/2017 19:07,11.19502604,9.501168824,no,no,no,No,31.42,3.745262396,0,1
135,WDM135,12/03/2017,02:55:00,58,60,12/03/2017,12/03/2017,05:55:00,12/03/2017 02:55,WDM13542806,12/03/2017 05:55,100,3689,12/03/2017 05:55,12/03/2017,05:55:00,Start,36.89,Morning,07:35:00,12/03/2017 03:40,Toucan,12/03/2017 06:19,12/03/2017 19:07,11.0681282,11.0681282,no,no,no,No,31.36,3.685262396,0,1
135,WDM135,24/10/2016,02:45:00,47,35,24/10/2016,24/10/2016,05:45:00,24/10/2016 02:45,WDM13542667,24/10/2016 05:45,200,10929,24/10/2016 05:45,24/10/2016,05:45:00,Start,54.645,Morning,09:05:00,24/10/2016 05:30,Toucan,24/10/2016 05:53,24/10/2016 18:42,0.877226514,5.573470958,no,no,no,No,31.3,3.625262396,0,1
135,WDM135,09/10/2016,02:25:00,82,100,09/10/2016,09/10/2016,05:25:00,09/10/2016 02:25,WDM13542652,09/10/2016 05:25,190,9790,09/10/2016 05:25,09/10/2016,05:25:00,Start,51.52632,Morning,08:35:00,09/10/2016 05:05,Toucan,09/10/2016 05:56,09/10/2016 18:44,4.126905862,0.045093895,no,no,no,No,31.25,3.575262396,0,1
135,WDM135,20/10/2016,02:20:00,62,72,20/10/2016,20/10/2016,05:20:00,20/10/2016 02:20,WDM13542663,20/10/2016 05:20,200,9403,20/10/2016 05:20,20/10/2016,05:20:00,Start,47.015,Morning,08:40:00,20/10/2016 03:45,Toucan,20/10/2016 05:54,20/10/2016 18:42,4.832107439,10.47267182,no,no,no,No,31.22,3.545262396,0,1
135,WDM135,06/03/2017,03:15:00,124,124,06/03/2017,06/03/2017,06:15:00,06/03/2017 03:15,WDM13542800,06/03/2017 06:15,175,5380,06/03/2017 06:15,06/03/2017,06:15:00,Start,30.74286,Morning,09:10:00,06/03/2017 06:00,Toucan,06/03/2017 06:21,06/03/2017 19:09,5.030488674,4.832107439,no,no,no,No,31.22,3.545262396,0,1
135,WDM135,10/03/2017,02:15:00,4,6,10/03/2017,10/03/2017,05:15:00,10/03/2017 02:15,WDM13542804,10/03/2017 05:15,150,5011,10/03/2017 05:15,10/03/2017,05:15:00,Start,33.40667,Morning,07:45:00,10/03/2017 05:00,Toucan,10/03/2017 06:20,10/03/2017 19:08,10.47267182,5.030488674,no,no,no,No,31.22,3.545262396,0,1
135,WDM135,18/09/2016,02:30:00,8,8,18/09/2016,18/09/2016,05:30:00,18/09/2016 02:30,WDM13542631,18/09/2016 05:30,155,5443,18/09/2016 05:30,18/09/2016,05:30:00,Start,35.11613,Morning,08:05:00,18/09/2016 04:05,Toucan,18/09/2016 06:03,18/09/2016 18:51,9.075466543,9.075466543,no,no,no,No,31.05,3.375262396,0,1
135,WDM135,30/12/2016,02:55:00,49,69,30/12/2016,30/12/2016,05:55:00,30/12/2016 02:55,WDM13542734,30/12/2016 05:55,225,9865,30/12/2016 05:55,30/12/2016,05:55:00,Start,43.84444,Morning,09:40:00,30/12/2016 05:40,Toucan,30/12/2016 06:10,30/12/2016 19:01,0.028274196,0.028274196,no,no,no,No,31.03,3.355262396,0,1
135,WDM135,28/07/2016,02:30:00,156,125,28/07/2016,28/07/2016,05:30:00,28/07/2016 02:30,WDM13542579,28/07/2016 05:30,205,9218,28/07/2016 05:30,28/07/2016,05:30:00,Start,44.96585,Morning,08:55:00,28/07/2016 04:35,Toucan,28/07/2016 06:14,28/07/2016 19:05,0.859540878,10.66978512,no,no,no,No,30.98,3.305262396,2.794,1
135,WDM135,15/10/2016,03:00:00,85,91,15/10/2016,15/10/2016,06:00:00,15/10/2016 03:00,WDM13542658,15/10/2016 06:00,235,10179,15/10/2016 06:00,15/10/2016,06:00:00,Start,43.31489,Morning,09:55:00,15/10/2016 05:05,Toucan,15/10/2016 05:55,15/10/2016 18:43,11.16690087,11.16690087,no,no,no,No,30.95,3.275262396,0,1
135,WDM135,16/01/2017,02:50:00,2,0,16/01/2017,16/01/2017,05:50:00,16/01/2017 02:50,WDM13542751,16/01/2017 05:50,155,6106,16/01/2017 05:50,16/01/2017,05:50:00,Start,39.39355,Morning,08:25:00,16/01/2017 05:10,Toucan,16/01/2017 06:18,16/01/2017 19:08,5.850381542,9.635506423,no,no,no,No,30.87,3.195262396,0,1
135,WDM135,24/08/2016,02:50:00,32,33,24/08/2016,24/08/2016,05:50:00,24/08/2016 02:50,WDM13542606,24/08/2016 05:50,205,7808,24/08/2016 05:50,24/08/2016,05:50:00,Start,38.0878,Morning,09:15:00,24/08/2016 03:40,Toucan,24/08/2016 06:11,24/08/2016 19:00,2.859076876,5.850381542,no,no,no,No,30.86,3.185262396,11.94,1
135,WDM135,11/10/2016,02:35:00,1,1,11/10/2016,11/10/2016,05:35:00,11/10/2016 02:35,WDM13542654,11/10/2016 05:35,225,8462,11/10/2016 05:35,11/10/2016,05:35:00,Start,37.60889,Morning,09:20:00,11/10/2016 05:10,Toucan,11/10/2016 05:56,11/10/2016 18:44,6.778055252,6.778055252,no,no,no,No,30.85,3.175262396,0,1
135,WDM135,01/10/2016,02:40:00,80,82,01/10/2016,01/10/2016,05:40:00,01/10/2016 02:40,WDM13542644,01/10/2016 05:40,280,11340,01/10/2016 05:40,01/10/2016,05:40:00,Start,40.5,Morning,10:20:00,01/10/2016 04:45,Toucan,01/10/2016 05:59,01/10/2016 18:47,0.004724625,2.378359878,no,no,no,No,30.82,3.145262396,0,1
135,WDM135,22/10/2016,02:30:00,190,181,22/10/2016,22/10/2016,05:30:00,22/10/2016 02:30,WDM13542665,22/10/2016 05:30,165,10702,22/10/2016 05:30,22/10/2016,05:30:00,Start,64.86061,Morning,08:15:00,22/10/2016 05:00,Toucan,22/10/2016 05:53,22/10/2016 18:42,2.378359878,0.004724625,no,no,no,No,30.82,3.145262396,0.508,1
135,WDM135,21/08/2016,03:20:00,82,79,21/08/2016,21/08/2016,06:20:00,21/08/2016 03:20,WDM13542603,21/08/2016 06:20,115,5298,21/08/2016 06:20,21/08/2016,06:20:00,Start,46.06957,Morning,08:15:00,21/08/2016 05:15,Toucan,21/08/2016 06:12,21/08/2016 19:01,7.099295689,2.378359878,no,no,no,No,30.81,3.135262396,0,1
135,WDM135,04/03/2017,03:00:00,2,1,04/03/2017,04/03/2017,06:00:00,04/03/2017 03:00,WDM13542798,04/03/2017 06:00,290,9520,04/03/2017 06:00,04/03/2017,06:00:00,Start,32.82759,Morning,10:50:00,04/03/2017 05:45,Toucan,04/03/2017 06:21,04/03/2017 19:09,2.478291026,2.478291026,no,no,no,No,30.78,3.105262396,0,1
135,WDM135,26/09/2016,02:40:00,98,110,26/09/2016,26/09/2016,05:40:00,26/09/2016 02:40,WDM13542639,26/09/2016 05:40,150,5891,26/09/2016 05:40,26/09/2016,05:40:00,Start,39.27333,Morning,08:10:00,26/09/2016 05:10,Toucan,26/09/2016 06:00,26/09/2016 18:48,0.2883993,2.478291026,no,no,no,No,30.75,3.075262396,6.604,1
135,WDM135,03/10/2016,03:15:00,153,218,03/10/2016,03/10/2016,06:15:00,03/10/2016 03:15,WDM13542646,03/10/2016 06:15,105,3034,03/10/2016 06:15,03/10/2016,06:15:00,Start,28.89524,Morning,08:00:00,03/10/2016 06:00,Toucan,03/10/2016 05:58,03/10/2016 18:46,0.18486522,0.18486522,no,no,no,No,30.68,3.005262396,0,1
135,WDM135,16/10/2016,03:15:00,204,235,16/10/2016,16/10/2016,06:15:00,16/10/2016 03:15,WDM13542659,16/10/2016 06:15,155,10003,16/10/2016 06:15,16/10/2016,06:15:00,Start,64.53548,Morning,08:50:00,16/10/2016 05:55,Toucan,16/10/2016 05:54,16/10/2016 18:43,10.8576674,1.51145647,no,no,no,No,30.65,2.975262396,0,1
135,WDM135,23/10/2016,02:15:00,86,85,23/10/2016,23/10/2016,05:15:00,23/10/2016 02:15,WDM13542666,23/10/2016 05:15,205,7580,23/10/2016 05:15,23/10/2016,05:15:00,Start,36.97561,Morning,08:40:00,23/10/2016 04:40,Toucan,23/10/2016 05:53,23/10/2016 18:42,1.51145647,10.8576674,no,no,no,No,30.65,2.975262396,0,1
